# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_4_second/FMue_4_second_20231025_051245_00234.dat
#        q_A^-1             I 
  4.084424e-01    1.294804e+04
  4.136756e-01    1.340088e+04
  4.189087e-01    1.341745e+04
  4.241419e-01    1.404233e+04
  4.293751e-01    1.420555e+04
  4.346082e-01    1.413574e+04
  4.398414e-01    1.378564e+04
  4.450745e-01    1.342853e+04
  4.503077e-01    1.325147e+04
  4.555409e-01    1.310719e+04
  4.607740e-01    1.291963e+04
  4.660072e-01    1.266344e+04
  4.712403e-01    1.243469e+04
  4.764735e-01    1.214078e+04
  4.817066e-01    1.184448e+04
  4.869398e-01    1.159168e+04
  4.921730e-01    1.135941e+04
  4.974061e-01    1.110439e+04
  5.026393e-01    1.085618e+04
  5.078724e-01    1.068217e+04
  5.131056e-01    1.046263e+04
  5.183387e-01    1.029364e+04
  5.235719e-01    1.015236e+04
  5.288051e-01    1.003516e+04
  5.340382e-01    9.897536e+03
  5.392714e-01    9.777496e+03
  5.445045e-01    9.657307e+03
  5.497377e-01    9.513980e+03
  5.549709e-01    9.390262e+03
  5.602040e-01    9.316949e+03
  5.654372e-01    9.216543e+03
  5.706703e-01    9.130258e+03
  5.759035e-01    9.048069e+03
  5.811366e-01    8.991177e+03
  5.863698e-01    8.918498e+03
  5.916030e-01    8.869800e+03
  5.968361e-01    8.824524e+03
  6.020693e-01    8.772624e+03
  6.073024e-01    8.724562e+03
  6.125356e-01    8.678521e+03
  6.177688e-01    8.615598e+03
  6.230019e-01    8.552312e+03
  6.282351e-01    8.495398e+03
  6.334682e-01    8.457753e+03
  6.387014e-01    8.426138e+03
  6.439345e-01    8.397923e+03
  6.491677e-01    8.373157e+03
  6.544009e-01    8.346307e+03
  6.596340e-01    8.321414e+03
  6.648672e-01    8.308182e+03
  6.701003e-01    8.286478e+03
  6.753335e-01    8.260283e+03
  6.805666e-01    8.243529e+03
  6.857998e-01    8.227833e+03
  6.910330e-01    8.210672e+03
  6.962661e-01    8.190617e+03
  7.014993e-01    8.170833e+03
  7.067324e-01    8.153273e+03
  7.119656e-01    8.152665e+03
  7.171988e-01    8.168560e+03
  7.224319e-01    8.180904e+03
  7.276651e-01    8.201382e+03
  7.328982e-01    8.194655e+03
  7.381314e-01    8.172904e+03
  7.433645e-01    8.168452e+03
  7.485977e-01    8.145236e+03
  7.538309e-01    8.132790e+03
  7.590640e-01    8.104485e+03
  7.642972e-01    8.081748e+03
  7.695303e-01    8.088729e+03
  7.747635e-01    8.080625e+03
  7.799966e-01    8.116181e+03
  7.852298e-01    8.138812e+03
  7.904630e-01    8.155025e+03
  7.956961e-01    8.154034e+03
  8.009293e-01    8.149417e+03
  8.061624e-01    8.163320e+03
  8.113956e-01    8.180743e+03
  8.166288e-01    8.215033e+03
  8.218619e-01    8.222557e+03
  8.270951e-01    8.230949e+03
  8.323282e-01    8.218025e+03
  8.375614e-01    8.210110e+03
  8.427945e-01    8.216619e+03
  8.480277e-01    8.230143e+03
  8.532609e-01    8.255562e+03
