# == pyFAI calibration ==
# Distance Sample to Detector: 0.2945755399789714 m
# PONI: 2.880e-01, 2.450e-01 m
# Rotations: -0.007291 -0.010887 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.601 mm
# Center: x=1437.174, y=1655.617 pix
# Tilt: 0.751 deg  TiltPlanRot: -56.193 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.9
# Normalization factor: 1.0
# --> /gpfs/current/raw/LaB6/LaB6_23_10_17_33_00002.dat
#        q_A^-1             I 
  3.263564e-02             nan
  8.563974e-02             nan
  1.386438e-01             nan
  1.916479e-01             nan
  2.446520e-01    2.136473e+04
  2.976561e-01    2.285927e+04
  3.506602e-01    2.387157e+04
  4.036643e-01    2.490330e+04
  4.566684e-01    2.517332e+04
  5.096725e-01    2.488501e+04
  5.626766e-01    2.485529e+04
  6.156807e-01    2.461023e+04
  6.686848e-01    2.431873e+04
  7.216890e-01    2.409791e+04
  7.746931e-01    2.356072e+04
  8.276972e-01    2.338514e+04
  8.807013e-01    2.312217e+04
  9.337054e-01    2.292610e+04
  9.867095e-01    2.268421e+04
  1.039714e+00    2.261328e+04
  1.092718e+00    2.252481e+04
  1.145722e+00    2.276530e+04
  1.198726e+00    2.300059e+04
  1.251730e+00    2.315531e+04
  1.304734e+00    2.374389e+04
  1.357738e+00    2.413799e+04
  1.410742e+00    2.457513e+04
  1.463746e+00    8.101302e+04
  1.516750e+00    1.908260e+05
  1.569755e+00    6.452948e+04
  1.622759e+00    2.394823e+04
  1.675763e+00    2.315855e+04
  1.728767e+00    2.250228e+04
  1.781771e+00    2.200454e+04
  1.834775e+00    2.165194e+04
  1.887779e+00    2.120949e+04
  1.940783e+00    2.103623e+04
  1.993787e+00    2.081351e+04
  2.046791e+00    2.112560e+04
  2.099796e+00    1.710955e+05
  2.152800e+00    2.785858e+05
  2.205804e+00    5.562333e+04
  2.258808e+00    1.966050e+04
  2.311812e+00    1.934040e+04
  2.364816e+00    1.919784e+04
  2.417820e+00    1.911289e+04
  2.470824e+00    1.905678e+04
  2.523828e+00    1.911966e+04
  2.576832e+00    7.718742e+04
  2.629837e+00    1.460421e+05
  2.682841e+00    3.938229e+04
  2.735845e+00    1.844721e+04
  2.788849e+00    1.836106e+04
  2.841853e+00    1.828894e+04
  2.894857e+00    1.834977e+04
  2.947861e+00    2.090094e+04
  3.000865e+00    7.893128e+04
  3.053869e+00    6.822744e+04
  3.106874e+00    2.010412e+04
  3.159878e+00    1.822567e+04
  3.212882e+00    1.825228e+04
  3.265886e+00    1.829620e+04
  3.318890e+00    4.046080e+04
  3.371894e+00    1.679483e+05
  3.424898e+00    9.365135e+04
  3.477902e+00    1.855111e+04
  3.530906e+00    1.812074e+04
  3.583910e+00    1.804685e+04
  3.636915e+00    2.429402e+04
  3.689919e+00    9.356751e+04
  3.742923e+00    6.694370e+04
  3.795927e+00    1.825337e+04
  3.848931e+00    1.776859e+04
  3.901935e+00    1.770630e+04
  3.954939e+00    1.773012e+04
  4.007943e+00    1.770478e+04
  4.060947e+00    1.769859e+04
  4.113951e+00    1.777926e+04
  4.166956e+00    1.784572e+04
  4.219960e+00    2.364346e+04
  4.272964e+00    5.126698e+04
  4.325968e+00    3.109142e+04
  4.378972e+00    1.802055e+04
  4.431976e+00    1.803368e+04
  4.484980e+00    4.260199e+04
  4.537984e+00    1.155734e+05
  4.590988e+00    4.548717e+04
  4.643992e+00    1.811106e+04
  4.696997e+00    1.855520e+04
  4.750001e+00    6.164509e+04
  4.803005e+00    7.934030e+04
  4.856009e+00    2.271055e+04
  4.909013e+00    1.808494e+04
  4.962017e+00    2.827396e+04
  5.015021e+00    6.230694e+04
  5.068025e+00    3.263001e+04
  5.121029e+00    1.805933e+04
  5.174033e+00    1.871342e+04
  5.227038e+00    2.514853e+04
  5.280042e+00    2.148975e+04
  5.333046e+00    1.774161e+04
  5.386050e+00    2.031875e+04
  5.439054e+00    4.344527e+04
  5.492058e+00    3.194008e+04
  5.545062e+00    1.761146e+04
  5.598066e+00    2.615864e+04
  5.651070e+00    7.437926e+04
  5.704074e+00    4.109245e+04
  5.757079e+00    1.748706e+04
  5.810083e+00    1.722040e+04
  5.863087e+00    1.713677e+04
  5.916091e+00    1.712097e+04
  5.969095e+00    1.734725e+04
  6.022099e+00    2.420966e+04
  6.075103e+00    2.402886e+04
  6.128107e+00    1.760434e+04
  6.181111e+00    2.822514e+04
  6.234115e+00    6.064201e+04
  6.287120e+00    3.008242e+04
  6.340124e+00    1.899692e+04
  6.393128e+00    4.571362e+04
  6.446132e+00    4.051499e+04
  6.499136e+00    1.805338e+04
  6.552140e+00    2.424007e+04
  6.605144e+00    2.946817e+04
  6.658148e+00    1.880471e+04
  6.711152e+00    2.201900e+04
  6.764156e+00    3.594789e+04
  6.817161e+00    2.225605e+04
  6.870165e+00    2.348917e+04
  6.923169e+00    5.130998e+04
  6.976173e+00    3.095401e+04
  7.029177e+00    1.996639e+04
  7.082181e+00    3.338828e+04
  7.135185e+00    2.468951e+04
  7.188189e+00    1.769462e+04
  7.241193e+00    1.756401e+04
  7.294197e+00    1.762568e+04
  7.347202e+00    1.935489e+04
  7.400206e+00    2.649621e+04
  7.453210e+00    2.086069e+04
  7.506214e+00    2.012245e+04
  7.559218e+00    2.627950e+04
  7.612222e+00    2.043123e+04
  7.665226e+00    3.198235e+04
  7.718230e+00    4.974616e+04
  7.771234e+00    2.296783e+04
  7.824239e+00    2.742754e+04
  7.877243e+00    3.006639e+04
  7.930247e+00    1.863795e+04
  7.983251e+00    1.779763e+04
  8.036255e+00    1.784010e+04
  8.089259e+00    2.471376e+04
  8.142263e+00    4.197830e+04
  8.195267e+00    2.424586e+04
  8.248271e+00    2.354263e+04
  8.301275e+00    2.517828e+04
  8.354280e+00    1.833766e+04
  8.407284e+00    1.780868e+04
  8.460288e+00    1.789490e+04
  8.513292e+00    2.039609e+04
  8.566296e+00    2.216744e+04
  8.619300e+00    2.062975e+04
  8.672304e+00    3.288907e+04
  8.725308e+00    2.563430e+04
  8.778312e+00    2.680522e+04
  8.831316e+00    3.124905e+04
  8.884321e+00    2.222961e+04
  8.937325e+00    2.981491e+04
  8.990329e+00    2.262673e+04
  9.043333e+00    2.321362e+04
  9.096337e+00    2.289538e+04
  9.149341e+00    1.981892e+04
  9.202345e+00    2.180553e+04
  9.255349e+00    2.064839e+04
  9.308353e+00    2.879951e+04
  9.361357e+00    2.302295e+04
  9.414362e+00    1.817042e+04
  9.467366e+00    1.820916e+04
  9.520370e+00    2.042283e+04
  9.573374e+00    2.254883e+04
  9.626378e+00    2.352093e+04
  9.679382e+00    3.314172e+04
  9.732386e+00    2.306501e+04
  9.785390e+00    2.349189e+04
  9.838394e+00    2.095771e+04
  9.891398e+00    2.075483e+04
  9.944403e+00    2.010913e+04
  9.997407e+00    2.002322e+04
  1.005041e+01    2.026674e+04
  1.010341e+01    2.383937e+04
  1.015642e+01    2.722817e+04
  1.020942e+01    2.219760e+04
  1.026243e+01    2.473667e+04
  1.031543e+01    1.938702e+04
  1.036844e+01    1.843469e+04
  1.042144e+01    1.880109e+04
  1.047444e+01    1.952765e+04
  1.052745e+01    2.042270e+04
  1.058045e+01    2.340568e+04
  1.063346e+01    2.286277e+04
  1.068646e+01    2.762630e+04
  1.073946e+01    2.304533e+04
  1.079247e+01    2.445604e+04
  1.084547e+01    2.129972e+04
  1.089848e+01    2.166801e+04
  1.095148e+01    2.149471e+04
  1.100448e+01    2.410379e+04
  1.105749e+01    2.319760e+04
  1.111049e+01    2.588599e+04
  1.116350e+01    2.017525e+04
  1.121650e+01    1.881418e+04
  1.126951e+01    2.069172e+04
  1.132251e+01    2.184927e+04
  1.137551e+01    2.168336e+04
  1.142852e+01    2.207804e+04
  1.148152e+01    2.113173e+04
  1.153453e+01    2.123132e+04
  1.158753e+01    2.261020e+04
  1.164053e+01    2.106839e+04
  1.169354e+01    1.890079e+04
  1.174654e+01    2.013718e+04
  1.179955e+01    2.231329e+04
  1.185255e+01    2.254727e+04
  1.190555e+01    2.394761e+04
  1.195856e+01    1.972821e+04
  1.201156e+01    1.889011e+04
  1.206457e+01    1.921964e+04
  1.211757e+01    2.044894e+04
  1.217057e+01    2.403356e+04
  1.222358e+01    2.294679e+04
  1.227658e+01    2.326613e+04
  1.232959e+01    2.037681e+04
  1.238259e+01    1.976731e+04
  1.243560e+01    2.100529e+04
  1.248860e+01    2.177334e+04
  1.254160e+01    2.393369e+04
  1.259461e+01    2.188713e+04
  1.264761e+01    2.094621e+04
  1.270062e+01    1.930300e+04
  1.275362e+01    1.918370e+04
  1.280662e+01    1.998053e+04
  1.285963e+01    2.018133e+04
  1.291263e+01    2.079405e+04
  1.296564e+01    2.313635e+04
  1.301864e+01    2.305505e+04
  1.307164e+01    2.136481e+04
  1.312465e+01    2.016970e+04
  1.317765e+01    1.996402e+04
  1.323066e+01    2.163018e+04
  1.328366e+01    2.139207e+04
  1.333667e+01    2.001700e+04
  1.338967e+01    1.907584e+04
  1.344267e+01    1.883774e+04
  1.349568e+01    1.949686e+04
  1.354868e+01    2.041468e+04
  1.360169e+01    2.128376e+04
  1.365469e+01    2.036027e+04
  1.370769e+01    2.027460e+04
  1.376070e+01    2.044988e+04
  1.381370e+01    1.975885e+04
  1.386671e+01    1.948993e+04
  1.391971e+01    1.964107e+04
  1.397271e+01    2.056869e+04
  1.402572e+01    2.045001e+04
  1.407872e+01    1.878797e+04
  1.413173e+01    1.885705e+04
  1.418473e+01    1.991072e+04
  1.423773e+01    2.158354e+04
  1.429074e+01    2.128058e+04
  1.434374e+01    2.064997e+04
  1.439675e+01    1.956546e+04
  1.444975e+01    1.877419e+04
  1.450276e+01    1.883018e+04
  1.455576e+01    1.975358e+04
  1.460876e+01    2.025011e+04
  1.466177e+01    1.979927e+04
  1.471477e+01    1.856466e+04
  1.476778e+01    1.868138e+04
  1.482078e+01    1.895329e+04
  1.487378e+01    1.932860e+04
  1.492679e+01    1.989491e+04
  1.497979e+01    1.981986e+04
  1.503280e+01    1.946297e+04
  1.508580e+01    1.931158e+04
  1.513880e+01    2.024994e+04
  1.519181e+01    2.053754e+04
  1.524481e+01    1.957340e+04
  1.529782e+01    1.879460e+04
  1.535082e+01    1.892754e+04
  1.540382e+01    1.953033e+04
  1.545683e+01    1.993401e+04
  1.550983e+01    1.983612e+04
  1.556284e+01    1.961064e+04
  1.561584e+01    1.947050e+04
  1.566885e+01    1.905968e+04
  1.572185e+01    1.907471e+04
  1.577485e+01    1.953156e+04
  1.582786e+01    1.985978e+04
  1.588086e+01    1.898704e+04
  1.593387e+01    1.842269e+04
  1.598687e+01    1.868556e+04
  1.603987e+01    1.925836e+04
  1.609288e+01    1.946493e+04
  1.614588e+01    1.931306e+04
  1.619889e+01    1.914772e+04
  1.625189e+01    1.930983e+04
  1.630489e+01    1.951035e+04
  1.635790e+01    1.942113e+04
  1.641090e+01    1.898243e+04
  1.646391e+01    1.853319e+04
  1.651691e+01    1.868385e+04
  1.656992e+01    1.891263e+04
  1.662292e+01    1.913538e+04
  1.667592e+01    1.917170e+04
