# == pyFAI calibration ==
# Distance Sample to Detector: 0.2945755399789714 m
# PONI: 2.880e-01, 2.450e-01 m
# Rotations: -0.007291 -0.010887 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.601 mm
# Center: x=1437.174, y=1655.617 pix
# Tilt: 0.751 deg  TiltPlanRot: -56.193 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.9000000000000002
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_2_third_run/FMue_2_third_20231024_085044_00000.dat
#        q_A^-1             I 
  2.814346e-01    8.167752e+04
  3.339406e-01    4.669257e+04
  3.864466e-01    3.480478e+04
  4.389526e-01    2.873162e+04
  4.914586e-01    2.476283e+04
  5.439646e-01    2.242409e+04
  5.964706e-01    2.080733e+04
  6.489766e-01    1.937930e+04
  7.014826e-01    1.828944e+04
  7.539886e-01    1.732643e+04
  8.064947e-01    1.653953e+04
  8.590007e-01    1.588174e+04
  9.115067e-01    1.536508e+04
  9.640127e-01    1.493705e+04
  1.016519e+00    1.466147e+04
  1.069025e+00    1.455525e+04
  1.121531e+00    1.465707e+04
  1.174037e+00    1.490020e+04
  1.226543e+00    1.537077e+04
  1.279049e+00    1.625975e+04
  1.331555e+00    1.741183e+04
  1.384061e+00    1.789521e+04
  1.436567e+00    1.784689e+04
  1.489073e+00    1.766126e+04
  1.541579e+00    1.720014e+04
  1.594085e+00    1.647069e+04
  1.646591e+00    1.565686e+04
  1.699097e+00    1.465784e+04
  1.751603e+00    1.370823e+04
  1.804109e+00    1.285426e+04
  1.856615e+00    1.215355e+04
  1.909121e+00    1.161756e+04
  1.961627e+00    1.120582e+04
  2.014133e+00    1.094111e+04
  2.066639e+00    1.096179e+04
  2.119145e+00    1.171874e+04
  2.171651e+00    1.319215e+04
  2.224157e+00    1.303192e+04
  2.276663e+00    1.143162e+04
  2.329169e+00    1.053199e+04
  2.381675e+00    1.033178e+04
  2.434181e+00    1.084377e+04
  2.486687e+00    1.313042e+04
  2.539193e+00    1.867026e+04
  2.591699e+00    2.031532e+04
  2.644205e+00    1.497345e+04
  2.696711e+00    1.133786e+04
  2.749217e+00    9.730812e+03
  2.801723e+00    8.464880e+03
  2.854229e+00    7.653551e+03
  2.906735e+00    7.316583e+03
  2.959241e+00    7.252387e+03
  3.011747e+00    7.700077e+03
  3.064253e+00    9.342714e+03
  3.116759e+00    1.155015e+04
  3.169265e+00    1.167405e+04
  3.221771e+00    9.893260e+03
  3.274277e+00    7.642145e+03
  3.326783e+00    6.672288e+03
  3.379289e+00    6.441557e+03
  3.431795e+00    6.334792e+03
