# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_1_new_setup/FMue_1_new_setup_20231027_043015_00112.dat
#        q_A^-1             I 
  4.084424e-01    1.041964e+04
  4.136756e-01    1.091487e+04
  4.189087e-01    1.092057e+04
  4.241419e-01    1.150017e+04
  4.293751e-01    1.166199e+04
  4.346082e-01    1.159793e+04
  4.398414e-01    1.124286e+04
  4.450745e-01    1.087404e+04
  4.503077e-01    1.070321e+04
  4.555409e-01    1.059341e+04
  4.607740e-01    1.046421e+04
  4.660072e-01    1.028903e+04
  4.712403e-01    1.012927e+04
  4.764735e-01    9.928426e+03
  4.817066e-01    9.725016e+03
  4.869398e-01    9.539510e+03
  4.921730e-01    9.364570e+03
  4.974061e-01    9.172014e+03
  5.026393e-01    8.979211e+03
  5.078724e-01    8.852914e+03
  5.131056e-01    8.697698e+03
  5.183387e-01    8.584959e+03
  5.235719e-01    8.485497e+03
  5.288051e-01    8.398021e+03
  5.340382e-01    8.300283e+03
  5.392714e-01    8.217420e+03
  5.445045e-01    8.130021e+03
  5.497377e-01    8.024698e+03
  5.549709e-01    7.933739e+03
  5.602040e-01    7.884968e+03
  5.654372e-01    7.822538e+03
  5.706703e-01    7.769531e+03
  5.759035e-01    7.721708e+03
  5.811366e-01    7.683220e+03
  5.863698e-01    7.636294e+03
  5.916030e-01    7.595439e+03
  5.968361e-01    7.563894e+03
  6.020693e-01    7.533736e+03
  6.073024e-01    7.512614e+03
  6.125356e-01    7.490278e+03
  6.177688e-01    7.447863e+03
  6.230019e-01    7.404288e+03
  6.282351e-01    7.363347e+03
  6.334682e-01    7.335889e+03
  6.387014e-01    7.319482e+03
  6.439345e-01    7.307105e+03
  6.491677e-01    7.301295e+03
  6.544009e-01    7.286542e+03
  6.596340e-01    7.274330e+03
  6.648672e-01    7.265911e+03
  6.701003e-01    7.257552e+03
  6.753335e-01    7.246504e+03
  6.805666e-01    7.245126e+03
  6.857998e-01    7.241127e+03
  6.910330e-01    7.246231e+03
  6.962661e-01    7.243975e+03
  7.014993e-01    7.228281e+03
  7.067324e-01    7.220646e+03
  7.119656e-01    7.229640e+03
  7.171988e-01    7.255517e+03
  7.224319e-01    7.269075e+03
  7.276651e-01    7.293778e+03
  7.328982e-01    7.294549e+03
  7.381314e-01    7.291055e+03
  7.433645e-01    7.290935e+03
  7.485977e-01    7.278384e+03
  7.538309e-01    7.270938e+03
  7.590640e-01    7.253197e+03
  7.642972e-01    7.231166e+03
  7.695303e-01    7.240804e+03
  7.747635e-01    7.237533e+03
  7.799966e-01    7.277260e+03
  7.852298e-01    7.303818e+03
