# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_2_new_calc/FMue_2_new_20231027_014543_00167.dat
#        q_A^-1             I 
  4.084424e-01    1.143465e+04
  4.136756e-01    1.191549e+04
  4.189087e-01    1.193985e+04
  4.241419e-01    1.262807e+04
  4.293751e-01    1.277288e+04
  4.346082e-01    1.269106e+04
  4.398414e-01    1.229040e+04
  4.450745e-01    1.189119e+04
  4.503077e-01    1.169144e+04
  4.555409e-01    1.153488e+04
  4.607740e-01    1.135350e+04
  4.660072e-01    1.113462e+04
  4.712403e-01    1.094026e+04
  4.764735e-01    1.067947e+04
  4.817066e-01    1.040690e+04
  4.869398e-01    1.015904e+04
  4.921730e-01    9.939407e+03
  4.974061e-01    9.698632e+03
  5.026393e-01    9.475610e+03
  5.078724e-01    9.317389e+03
  5.131056e-01    9.122014e+03
  5.183387e-01    8.967812e+03
  5.235719e-01    8.840159e+03
  5.288051e-01    8.720691e+03
  5.340382e-01    8.591146e+03
  5.392714e-01    8.482735e+03
  5.445045e-01    8.371453e+03
  5.497377e-01    8.251223e+03
  5.549709e-01    8.135470e+03
  5.602040e-01    8.069429e+03
  5.654372e-01    7.970621e+03
  5.706703e-01    7.888296e+03
  5.759035e-01    7.818874e+03
  5.811366e-01    7.762841e+03
  5.863698e-01    7.698503e+03
  5.916030e-01    7.647996e+03
  5.968361e-01    7.611640e+03
  6.020693e-01    7.571199e+03
  6.073024e-01    7.535205e+03
  6.125356e-01    7.495926e+03
  6.177688e-01    7.431650e+03
  6.230019e-01    7.367646e+03
  6.282351e-01    7.316989e+03
  6.334682e-01    7.282696e+03
  6.387014e-01    7.251352e+03
  6.439345e-01    7.220833e+03
  6.491677e-01    7.204513e+03
  6.544009e-01    7.186856e+03
  6.596340e-01    7.170707e+03
