# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/SB/SB_20231026_132507_00004.dat
#        q_A^-1             I 
  4.084424e-01    2.096989e+04
  4.136756e-01    2.183077e+04
  4.189087e-01    2.184403e+04
  4.241419e-01    2.263672e+04
  4.293751e-01    2.289214e+04
  4.346082e-01    2.279318e+04
  4.398414e-01    2.229300e+04
  4.450745e-01    2.179189e+04
  4.503077e-01    2.151648e+04
  4.555409e-01    2.127821e+04
  4.607740e-01    2.093093e+04
  4.660072e-01    2.049135e+04
  4.712403e-01    2.010482e+04
  4.764735e-01    1.961822e+04
  4.817066e-01    1.911310e+04
  4.869398e-01    1.866151e+04
  4.921730e-01    1.824119e+04
  4.974061e-01    1.778250e+04
  5.026393e-01    1.734421e+04
  5.078724e-01    1.702778e+04
  5.131056e-01    1.664079e+04
  5.183387e-01    1.634004e+04
  5.235719e-01    1.607045e+04
  5.288051e-01    1.581583e+04
  5.340382e-01    1.552985e+04
  5.392714e-01    1.528315e+04
  5.445045e-01    1.505654e+04
  5.497377e-01    1.478361e+04
  5.549709e-01    1.454196e+04
  5.602040e-01    1.436860e+04
  5.654372e-01    1.414980e+04
  5.706703e-01    1.395698e+04
  5.759035e-01    1.379361e+04
  5.811366e-01    1.365819e+04
  5.863698e-01    1.350039e+04
  5.916030e-01    1.336777e+04
  5.968361e-01    1.325855e+04
  6.020693e-01    1.313594e+04
  6.073024e-01    1.302619e+04
  6.125356e-01    1.292690e+04
  6.177688e-01    1.278681e+04
  6.230019e-01    1.264682e+04
  6.282351e-01    1.252258e+04
  6.334682e-01    1.243650e+04
  6.387014e-01    1.236160e+04
  6.439345e-01    1.229517e+04
  6.491677e-01    1.224752e+04
  6.544009e-01    1.219214e+04
  6.596340e-01    1.213935e+04
  6.648672e-01    1.210635e+04
  6.701003e-01    1.206237e+04
  6.753335e-01    1.201758e+04
  6.805666e-01    1.200433e+04
  6.857998e-01    1.199205e+04
  6.910330e-01    1.200428e+04
  6.962661e-01    1.199588e+04
  7.014993e-01    1.198206e+04
  7.067324e-01    1.198440e+04
  7.119656e-01    1.200393e+04
  7.171988e-01    1.205294e+04
  7.224319e-01    1.209879e+04
  7.276651e-01    1.218916e+04
  7.328982e-01    1.222627e+04
  7.381314e-01    1.225024e+04
  7.433645e-01    1.230311e+04
  7.485977e-01    1.234332e+04
  7.538309e-01    1.239892e+04
  7.590640e-01    1.245787e+04
  7.642972e-01    1.252633e+04
  7.695303e-01    1.261158e+04
  7.747635e-01    1.268007e+04
  7.799966e-01    1.284250e+04
  7.852298e-01    1.298882e+04
  7.904630e-01    1.313428e+04
  7.956961e-01    1.331138e+04
  8.009293e-01    1.345781e+04
  8.061624e-01    1.363154e+04
  8.113956e-01    1.385700e+04
  8.166288e-01    1.414064e+04
  8.218619e-01    1.433330e+04
  8.270951e-01    1.453267e+04
  8.323282e-01    1.480535e+04
  8.375614e-01    1.503456e+04
  8.427945e-01    1.527758e+04
  8.480277e-01    1.560500e+04
  8.532609e-01    1.597945e+04
  8.584940e-01    1.628992e+04
  8.637272e-01    1.664491e+04
  8.689603e-01    1.706452e+04
  8.741935e-01    1.741984e+04
  8.794266e-01    1.776606e+04
  8.846598e-01    1.829940e+04
  8.898930e-01    1.883294e+04
  8.951261e-01    1.932204e+04
  9.003593e-01    1.991148e+04
  9.055924e-01    2.055304e+04
  9.108256e-01    2.106426e+04
  9.160588e-01    2.159612e+04
  9.212919e-01    2.226785e+04
  9.265251e-01    2.283018e+04
  9.317582e-01    2.334630e+04
  9.369914e-01    2.401692e+04
  9.422245e-01    2.456640e+04
  9.474577e-01    2.509569e+04
  9.526909e-01    2.557394e+04
  9.579240e-01    2.603752e+04
