# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_4/FMue_4_20231025_031736_00015.dat
#        q_A^-1             I 
  4.084424e-01    7.500060e+03
  4.136756e-01    7.778023e+03
  4.189087e-01    7.796155e+03
  4.241419e-01    8.081000e+03
  4.293751e-01    8.209223e+03
  4.346082e-01    8.235314e+03
  4.398414e-01    8.114575e+03
  4.450745e-01    7.973333e+03
  4.503077e-01    7.913271e+03
  4.555409e-01    7.877562e+03
  4.607740e-01    7.843978e+03
  4.660072e-01    7.787792e+03
  4.712403e-01    7.730875e+03
  4.764735e-01    7.650640e+03
  4.817066e-01    7.565965e+03
  4.869398e-01    7.495260e+03
  4.921730e-01    7.428854e+03
  4.974061e-01    7.357102e+03
  5.026393e-01    7.285282e+03
  5.078724e-01    7.252194e+03
  5.131056e-01    7.206722e+03
  5.183387e-01    7.180080e+03
  5.235719e-01    7.156849e+03
  5.288051e-01    7.153302e+03
  5.340382e-01    7.143723e+03
  5.392714e-01    7.144243e+03
  5.445045e-01    7.132479e+03
  5.497377e-01    7.114164e+03
  5.549709e-01    7.103003e+03
  5.602040e-01    7.117319e+03
  5.654372e-01    7.119062e+03
  5.706703e-01    7.126252e+03
  5.759035e-01    7.128985e+03
  5.811366e-01    7.145335e+03
  5.863698e-01    7.158285e+03
  5.916030e-01    7.186599e+03
  5.968361e-01    7.210595e+03
  6.020693e-01    7.249410e+03
  6.073024e-01    7.280812e+03
  6.125356e-01    7.299032e+03
  6.177688e-01    7.302335e+03
  6.230019e-01    7.306395e+03
  6.282351e-01    7.314639e+03
  6.334682e-01    7.333403e+03
  6.387014e-01    7.367979e+03
  6.439345e-01    7.402960e+03
  6.491677e-01    7.437527e+03
  6.544009e-01    7.477367e+03
  6.596340e-01    7.509231e+03
  6.648672e-01    7.535512e+03
  6.701003e-01    7.553789e+03
  6.753335e-01    7.579473e+03
  6.805666e-01    7.613560e+03
  6.857998e-01    7.650949e+03
  6.910330e-01    7.709762e+03
  6.962661e-01    7.753623e+03
  7.014993e-01    7.782417e+03
  7.067324e-01    7.815317e+03
  7.119656e-01    7.857981e+03
  7.171988e-01    7.922308e+03
  7.224319e-01    7.991195e+03
  7.276651e-01    8.090328e+03
  7.328982e-01    8.160593e+03
  7.381314e-01    8.233023e+03
  7.433645e-01    8.367705e+03
  7.485977e-01    8.507321e+03
  7.538309e-01    8.695750e+03
  7.590640e-01    9.042741e+03
  7.642972e-01    9.598313e+03
  7.695303e-01    1.042644e+04
  7.747635e-01    1.178043e+04
  7.799966e-01    1.428330e+04
  7.852298e-01    1.684683e+04
  7.904630e-01    1.947279e+04
  7.956961e-01    2.307219e+04
  8.009293e-01    2.604081e+04
  8.061624e-01    2.853478e+04
  8.113956e-01    3.105025e+04
  8.166288e-01    3.345725e+04
  8.218619e-01    3.491146e+04
  8.270951e-01    3.578633e+04
  8.323282e-01    3.607716e+04
  8.375614e-01    3.577088e+04
  8.427945e-01    3.496811e+04
  8.480277e-01    3.338466e+04
  8.532609e-01    3.141260e+04
  8.584940e-01    2.926646e+04
  8.637272e-01    2.670120e+04
  8.689603e-01    2.343959e+04
  8.741935e-01    2.072026e+04
  8.794266e-01    1.829930e+04
  8.846598e-01    1.527462e+04
  8.898930e-01    1.311220e+04
  8.951261e-01    1.167046e+04
  9.003593e-01    1.046631e+04
  9.055924e-01    9.638083e+03
  9.108256e-01    9.240783e+03
  9.160588e-01    9.025611e+03
  9.212919e-01    8.854369e+03
  9.265251e-01    8.777378e+03
  9.317582e-01    8.741855e+03
  9.369914e-01    8.710011e+03
  9.422245e-01    8.686792e+03
  9.474577e-01    8.698039e+03
  9.526909e-01    8.695020e+03
  9.579240e-01    8.675664e+03
  9.631572e-01    8.657655e+03
  9.683903e-01    8.661238e+03
  9.736235e-01    8.693801e+03
  9.788567e-01    8.720859e+03
  9.840898e-01    8.736578e+03
  9.893230e-01    8.775044e+03
  9.945561e-01    8.811021e+03
  9.997893e-01    8.827908e+03
  1.005022e+00    8.834807e+03
  1.010256e+00    8.848183e+03
  1.015489e+00    8.867197e+03
  1.020722e+00    8.877036e+03
  1.025955e+00    8.892411e+03
  1.031188e+00    8.928367e+03
  1.036421e+00    8.978597e+03
  1.041655e+00    9.027655e+03
  1.046888e+00    9.061966e+03
  1.052121e+00    9.089040e+03
  1.057354e+00    9.114108e+03
  1.062587e+00    9.149504e+03
  1.067820e+00    9.175412e+03
  1.073053e+00    9.203015e+03
  1.078287e+00    9.222279e+03
  1.083520e+00    9.246953e+03
  1.088753e+00    9.271839e+03
  1.093986e+00    9.327254e+03
  1.099219e+00    9.400414e+03
  1.104452e+00    9.460531e+03
  1.109686e+00    9.541722e+03
  1.114919e+00    9.609452e+03
  1.120152e+00    9.688397e+03
  1.125385e+00    9.733967e+03
  1.130618e+00    9.777105e+03
  1.135851e+00    9.826125e+03
  1.141085e+00    9.890222e+03
  1.146318e+00    9.969348e+03
  1.151551e+00    1.005896e+04
  1.156784e+00    1.010241e+04
  1.162017e+00    1.015303e+04
  1.167250e+00    1.022581e+04
  1.172483e+00    1.027648e+04
  1.177717e+00    1.033938e+04
  1.182950e+00    1.040673e+04
  1.188183e+00    1.050140e+04
  1.193416e+00    1.061225e+04
  1.198649e+00    1.068500e+04
  1.203882e+00    1.076821e+04
  1.209116e+00    1.080486e+04
  1.214349e+00    1.086197e+04
  1.219582e+00    1.096447e+04
  1.224815e+00    1.107371e+04
  1.230048e+00    1.117639e+04
  1.235281e+00    1.127931e+04
  1.240515e+00    1.141648e+04
  1.245748e+00    1.152790e+04
  1.250981e+00    1.165400e+04
  1.256214e+00    1.180153e+04
  1.261447e+00    1.190929e+04
  1.266680e+00    1.198630e+04
  1.271913e+00    1.206160e+04
  1.277147e+00    1.214588e+04
  1.282380e+00    1.222022e+04
  1.287613e+00    1.230035e+04
  1.292846e+00    1.240490e+04
  1.298079e+00    1.247031e+04
  1.303312e+00    1.252477e+04
  1.308546e+00    1.259394e+04
  1.313779e+00    1.263721e+04
  1.319012e+00    1.269882e+04
  1.324245e+00    1.275502e+04
  1.329478e+00    1.286058e+04
  1.334711e+00    1.295996e+04
  1.339945e+00    1.307302e+04
  1.345178e+00    1.319691e+04
  1.350411e+00    1.329842e+04
  1.355644e+00    1.340136e+04
  1.360877e+00    1.354707e+04
  1.366110e+00    1.364239e+04
  1.371343e+00    1.370548e+04
  1.376577e+00    1.377463e+04
  1.381810e+00    1.385796e+04
  1.387043e+00    1.394747e+04
  1.392276e+00    1.400374e+04
  1.397509e+00    1.409090e+04
  1.402742e+00    1.415187e+04
  1.407976e+00    1.420801e+04
  1.413209e+00    1.427747e+04
  1.418442e+00    1.430008e+04
  1.423675e+00    1.433427e+04
  1.428908e+00    1.436986e+04
  1.434141e+00    1.438262e+04
  1.439375e+00    1.441286e+04
  1.444608e+00    1.443283e+04
  1.449841e+00    1.449366e+04
  1.455074e+00    1.451805e+04
  1.460307e+00    1.451875e+04
  1.465540e+00    1.452177e+04
  1.470774e+00    1.451178e+04
  1.476007e+00    1.452975e+04
  1.481240e+00    1.455233e+04
  1.486473e+00    1.457033e+04
  1.491706e+00    1.460212e+04
  1.496939e+00    1.461023e+04
  1.502172e+00    1.461112e+04
  1.507406e+00    1.457897e+04
  1.512639e+00    1.455922e+04
  1.517872e+00    1.453101e+04
  1.523105e+00    1.448573e+04
  1.528338e+00    1.445237e+04
  1.533571e+00    1.443432e+04
  1.538805e+00    1.439323e+04
  1.544038e+00    1.436309e+04
  1.549271e+00    1.431436e+04
  1.554504e+00    1.424331e+04
  1.559737e+00    1.418557e+04
  1.564970e+00    1.413802e+04
  1.570204e+00    1.411393e+04
  1.575437e+00    1.407278e+04
  1.580670e+00    1.405161e+04
  1.585903e+00    1.402049e+04
  1.591136e+00    1.405926e+04
  1.596369e+00    1.413039e+04
  1.601602e+00    1.427768e+04
