# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_4_second/FMue_4_second_20231025_051245_00057.dat
#        q_A^-1             I 
  4.084424e-01    1.209455e+04
  4.136756e-01    1.261743e+04
  4.189087e-01    1.262896e+04
  4.241419e-01    1.318023e+04
  4.293751e-01    1.332801e+04
  4.346082e-01    1.325675e+04
  4.398414e-01    1.293330e+04
  4.450745e-01    1.259937e+04
  4.503077e-01    1.242354e+04
  4.555409e-01    1.228449e+04
  4.607740e-01    1.209207e+04
  4.660072e-01    1.185919e+04
  4.712403e-01    1.165361e+04
  4.764735e-01    1.139879e+04
  4.817066e-01    1.114064e+04
  4.869398e-01    1.090796e+04
  4.921730e-01    1.068679e+04
  4.974061e-01    1.043874e+04
  5.026393e-01    1.020800e+04
  5.078724e-01    1.005457e+04
  5.131056e-01    9.861441e+03
  5.183387e-01    9.719602e+03
  5.235719e-01    9.596596e+03
  5.288051e-01    9.497807e+03
  5.340382e-01    9.383500e+03
  5.392714e-01    9.289367e+03
  5.445045e-01    9.189722e+03
  5.497377e-01    9.067260e+03
  5.549709e-01    8.961951e+03
  5.602040e-01    8.899982e+03
  5.654372e-01    8.810655e+03
  5.706703e-01    8.734580e+03
  5.759035e-01    8.672210e+03
  5.811366e-01    8.635208e+03
  5.863698e-01    8.584475e+03
  5.916030e-01    8.544815e+03
  5.968361e-01    8.506680e+03
  6.020693e-01    8.473765e+03
  6.073024e-01    8.440229e+03
  6.125356e-01    8.413920e+03
  6.177688e-01    8.357977e+03
  6.230019e-01    8.304942e+03
  6.282351e-01    8.252300e+03
  6.334682e-01    8.214389e+03
  6.387014e-01    8.183040e+03
  6.439345e-01    8.160205e+03
  6.491677e-01    8.154783e+03
  6.544009e-01    8.145863e+03
  6.596340e-01    8.134987e+03
  6.648672e-01    8.121545e+03
  6.701003e-01    8.093462e+03
  6.753335e-01    8.078848e+03
  6.805666e-01    8.081298e+03
  6.857998e-01    8.080878e+03
  6.910330e-01    8.078995e+03
  6.962661e-01    8.070055e+03
  7.014993e-01    8.059171e+03
  7.067324e-01    8.051011e+03
  7.119656e-01    8.048674e+03
  7.171988e-01    8.066180e+03
  7.224319e-01    8.078581e+03
  7.276651e-01    8.104785e+03
  7.328982e-01    8.096229e+03
  7.381314e-01    8.077355e+03
  7.433645e-01    8.071159e+03
  7.485977e-01    8.060048e+03
  7.538309e-01    8.058620e+03
  7.590640e-01    8.042206e+03
  7.642972e-01    8.024299e+03
  7.695303e-01    8.028853e+03
  7.747635e-01    8.015547e+03
  7.799966e-01    8.044403e+03
  7.852298e-01    8.075953e+03
  7.904630e-01    8.104864e+03
  7.956961e-01    8.114703e+03
  8.009293e-01    8.102050e+03
  8.061624e-01    8.107659e+03
  8.113956e-01    8.126025e+03
  8.166288e-01    8.159307e+03
  8.218619e-01    8.167021e+03
  8.270951e-01    8.174280e+03
  8.323282e-01    8.169640e+03
  8.375614e-01    8.159924e+03
  8.427945e-01    8.166607e+03
  8.480277e-01    8.181334e+03
  8.532609e-01    8.208063e+03
  8.584940e-01    8.223226e+03
  8.637272e-01    8.229585e+03
  8.689603e-01    8.227065e+03
  8.741935e-01    8.219466e+03
  8.794266e-01    8.210233e+03
  8.846598e-01    8.216025e+03
  8.898930e-01    8.243288e+03
  8.951261e-01    8.274614e+03
  9.003593e-01    8.303133e+03
  9.055924e-01    8.328820e+03
  9.108256e-01    8.346703e+03
  9.160588e-01    8.360183e+03
  9.212919e-01    8.366877e+03
  9.265251e-01    8.368327e+03
  9.317582e-01    8.377005e+03
  9.369914e-01    8.385861e+03
  9.422245e-01    8.398697e+03
  9.474577e-01    8.441578e+03
  9.526909e-01    8.466975e+03
  9.579240e-01    8.481596e+03
  9.631572e-01    8.476809e+03
  9.683903e-01    8.481691e+03
  9.736235e-01    8.526667e+03
  9.788567e-01    8.559274e+03
  9.840898e-01    8.582901e+03
  9.893230e-01    8.621857e+03
  9.945561e-01    8.653805e+03
  9.997893e-01    8.664248e+03
  1.005022e+00    8.676476e+03
  1.010256e+00    8.695423e+03
  1.015489e+00    8.727817e+03
  1.020722e+00    8.754042e+03
  1.025955e+00    8.787998e+03
  1.031188e+00    8.842465e+03
  1.036421e+00    8.888301e+03
  1.041655e+00    8.927756e+03
  1.046888e+00    8.951771e+03
  1.052121e+00    8.989804e+03
  1.057354e+00    9.026104e+03
  1.062587e+00    9.073699e+03
  1.067820e+00    9.103947e+03
  1.073053e+00    9.136237e+03
  1.078287e+00    9.161188e+03
  1.083520e+00    9.186740e+03
  1.088753e+00    9.217234e+03
  1.093986e+00    9.281746e+03
  1.099219e+00    9.360864e+03
  1.104452e+00    9.420011e+03
  1.109686e+00    9.496168e+03
  1.114919e+00    9.565570e+03
  1.120152e+00    9.643105e+03
  1.125385e+00    9.689304e+03
  1.130618e+00    9.739334e+03
  1.135851e+00    9.792921e+03
  1.141085e+00    9.847364e+03
