# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/MNZ_22/MNZ_22_20231026_183807_00419.dat
#        q_A^-1             I 
  4.084424e-01    1.541848e+04
  4.136756e-01    1.610283e+04
  4.189087e-01    1.612253e+04
  4.241419e-01    1.699841e+04
  4.293751e-01    1.713728e+04
  4.346082e-01    1.695961e+04
  4.398414e-01    1.639942e+04
  4.450745e-01    1.585596e+04
  4.503077e-01    1.555889e+04
  4.555409e-01    1.533521e+04
  4.607740e-01    1.503008e+04
  4.660072e-01    1.466431e+04
  4.712403e-01    1.433702e+04
  4.764735e-01    1.393331e+04
  4.817066e-01    1.352595e+04
  4.869398e-01    1.316754e+04
  4.921730e-01    1.282879e+04
  4.974061e-01    1.246125e+04
  5.026393e-01    1.211466e+04
  5.078724e-01    1.187061e+04
  5.131056e-01    1.157776e+04
  5.183387e-01    1.134444e+04
  5.235719e-01    1.114811e+04
  5.288051e-01    1.097654e+04
  5.340382e-01    1.078038e+04
  5.392714e-01    1.061407e+04
  5.445045e-01    1.044959e+04
  5.497377e-01    1.025426e+04
  5.549709e-01    1.008377e+04
  5.602040e-01    9.978913e+03
  5.654372e-01    9.850269e+03
  5.706703e-01    9.729452e+03
  5.759035e-01    9.613430e+03
  5.811366e-01    9.524036e+03
  5.863698e-01    9.417352e+03
  5.916030e-01    9.344435e+03
  5.968361e-01    9.287080e+03
  6.020693e-01    9.217862e+03
  6.073024e-01    9.161587e+03
  6.125356e-01    9.093221e+03
  6.177688e-01    9.003256e+03
  6.230019e-01    8.918171e+03
  6.282351e-01    8.845908e+03
  6.334682e-01    8.801693e+03
  6.387014e-01    8.755655e+03
  6.439345e-01    8.708082e+03
  6.491677e-01    8.676604e+03
  6.544009e-01    8.637121e+03
  6.596340e-01    8.605647e+03
  6.648672e-01    8.579604e+03
  6.701003e-01    8.545825e+03
  6.753335e-01    8.514343e+03
  6.805666e-01    8.494463e+03
  6.857998e-01    8.471241e+03
  6.910330e-01    8.447293e+03
  6.962661e-01    8.424389e+03
  7.014993e-01    8.403756e+03
  7.067324e-01    8.380619e+03
  7.119656e-01    8.374622e+03
  7.171988e-01    8.386438e+03
  7.224319e-01    8.393591e+03
  7.276651e-01    8.412511e+03
  7.328982e-01    8.394786e+03
  7.381314e-01    8.364376e+03
  7.433645e-01    8.352520e+03
  7.485977e-01    8.336788e+03
  7.538309e-01    8.329468e+03
  7.590640e-01    8.302175e+03
  7.642972e-01    8.270808e+03
  7.695303e-01    8.266619e+03
  7.747635e-01    8.243586e+03
  7.799966e-01    8.273227e+03
  7.852298e-01    8.306215e+03
  7.904630e-01    8.333378e+03
  7.956961e-01    8.330042e+03
  8.009293e-01    8.303330e+03
  8.061624e-01    8.313162e+03
  8.113956e-01    8.337104e+03
  8.166288e-01    8.373657e+03
  8.218619e-01    8.367538e+03
  8.270951e-01    8.353863e+03
  8.323282e-01    8.339081e+03
  8.375614e-01    8.328575e+03
  8.427945e-01    8.342403e+03
  8.480277e-01    8.348371e+03
  8.532609e-01    8.368762e+03
  8.584940e-01    8.372383e+03
  8.637272e-01    8.378118e+03
  8.689603e-01    8.372017e+03
  8.741935e-01    8.360263e+03
  8.794266e-01    8.353837e+03
  8.846598e-01    8.366693e+03
  8.898930e-01    8.396284e+03
  8.951261e-01    8.427390e+03
  9.003593e-01    8.445901e+03
  9.055924e-01    8.478270e+03
  9.108256e-01    8.493252e+03
  9.160588e-01    8.499039e+03
  9.212919e-01    8.497697e+03
  9.265251e-01    8.502292e+03
  9.317582e-01    8.519099e+03
  9.369914e-01    8.538406e+03
  9.422245e-01    8.548514e+03
  9.474577e-01    8.585172e+03
  9.526909e-01    8.600679e+03
  9.579240e-01    8.609573e+03
