# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00046.dat
#       2th_deg             I 
  6.762477e-02             nan
  1.715822e-01             nan
  2.755396e-01             nan
  3.794971e-01             nan
  4.834545e-01             nan
  5.874120e-01             nan
  6.913694e-01             nan
  7.953268e-01    1.028459e+04
  8.992843e-01    9.456198e+03
  1.003242e+00    8.454669e+03
  1.107199e+00    8.165984e+03
  1.211157e+00    8.175198e+03
  1.315114e+00    8.350931e+03
  1.419071e+00    9.056464e+03
  1.523029e+00    1.929552e+04
  1.626986e+00    2.395184e+04
  1.730944e+00    1.118700e+04
  1.834901e+00    9.820541e+03
  1.938859e+00    1.021609e+04
  2.042816e+00    9.915924e+03
  2.146774e+00    1.012673e+04
  2.250731e+00    1.074551e+04
  2.354688e+00    1.174270e+04
  2.458646e+00    1.262199e+04
  2.562603e+00    1.350309e+04
  2.666561e+00    1.429137e+04
  2.770518e+00    1.455280e+04
  2.874476e+00    1.453228e+04
  2.978433e+00    1.406632e+04
  3.082390e+00    1.500553e+04
  3.186348e+00    1.661641e+04
  3.290305e+00    1.262406e+04
  3.394263e+00    1.041255e+04
  3.498220e+00    9.602525e+03
  3.602178e+00    9.118149e+03
  3.706135e+00    9.033452e+03
  3.810093e+00    8.478747e+03
  3.914050e+00    7.864125e+03
  4.018007e+00    7.774538e+03
  4.121965e+00    7.994193e+03
  4.225922e+00    8.145078e+03
  4.329880e+00    8.377113e+03
  4.433837e+00    8.101305e+03
  4.537795e+00    1.117998e+04
  4.641752e+00    1.117981e+04
  4.745709e+00    8.107930e+03
  4.849667e+00    8.594915e+03
  4.953624e+00    8.926692e+03
  5.057582e+00    8.564923e+03
  5.161539e+00    1.151053e+04
  5.265497e+00    9.445915e+03
  5.369454e+00    6.093222e+03
  5.473412e+00    5.484173e+03
  5.577369e+00    5.291112e+03
  5.681326e+00    5.336067e+03
  5.785284e+00    6.124657e+03
  5.889241e+00    7.859412e+03
  5.993199e+00    8.785614e+03
  6.097156e+00    9.579970e+03
  6.201114e+00    9.148644e+03
  6.305071e+00    6.193548e+03
  6.409028e+00    5.918413e+03
  6.512986e+00    5.285796e+03
  6.616943e+00    5.063261e+03
  6.720901e+00    4.985667e+03
  6.824858e+00    5.143462e+03
  6.928816e+00    5.948464e+03
  7.032773e+00    5.322941e+03
  7.136731e+00    5.035637e+03
  7.240688e+00    5.241754e+03
  7.344645e+00    5.803045e+03
  7.448603e+00    5.388340e+03
  7.552560e+00    5.312228e+03
  7.656518e+00    6.267020e+03
  7.760475e+00    8.111902e+03
  7.864433e+00    8.201144e+03
  7.968390e+00    7.505919e+03
  8.072347e+00    6.201859e+03
  8.176305e+00    6.903495e+03
  8.280262e+00    7.584567e+03
  8.384220e+00    9.566882e+03
  8.488177e+00    1.178049e+04
  8.592135e+00    9.887508e+03
  8.696092e+00    6.443028e+03
  8.800050e+00    5.299388e+03
  8.904007e+00    5.325174e+03
  9.007964e+00    5.936054e+03
  9.111922e+00    5.661735e+03
  9.215879e+00    5.354957e+03
  9.319837e+00    5.676933e+03
  9.423794e+00    5.499552e+03
  9.527752e+00    5.567155e+03
  9.631709e+00    5.614611e+03
  9.735666e+00    5.192200e+03
  9.839624e+00    5.104835e+03
  9.943581e+00    5.114758e+03
  1.004754e+01    4.761808e+03
  1.015150e+01    4.433500e+03
  1.025545e+01    4.300273e+03
  1.035941e+01    4.485010e+03
  1.046337e+01    4.410066e+03
  1.056733e+01    3.909396e+03
  1.067128e+01    3.880217e+03
  1.077524e+01    3.677057e+03
  1.087920e+01    3.498090e+03
  1.098316e+01    3.547123e+03
  1.108711e+01    3.656413e+03
  1.119107e+01    3.659220e+03
  1.129503e+01    3.795550e+03
  1.139899e+01    3.789999e+03
  1.150294e+01    3.752859e+03
  1.160690e+01    3.719977e+03
  1.171086e+01    3.706382e+03
  1.181482e+01    4.075278e+03
  1.191877e+01    4.345144e+03
  1.202273e+01    3.982496e+03
  1.212669e+01    4.033503e+03
  1.223064e+01    3.866619e+03
  1.233460e+01    3.788911e+03
  1.243856e+01    3.661812e+03
  1.254252e+01    3.644251e+03
  1.264647e+01    3.577130e+03
  1.275043e+01    3.452625e+03
