# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00084.dat
#       2th_deg             I 
  6.762477e-02             nan
  1.715822e-01             nan
  2.755396e-01             nan
  3.794971e-01             nan
  4.834545e-01             nan
  5.874120e-01             nan
  6.913694e-01             nan
  7.953268e-01    1.381431e+04
  8.992843e-01    1.210966e+04
  1.003242e+00    1.017003e+04
  1.107199e+00    9.260850e+03
  1.211157e+00    8.808632e+03
  1.315114e+00    8.596259e+03
  1.419071e+00    8.568131e+03
  1.523029e+00    8.602961e+03
  1.626986e+00    8.722310e+03
  1.730944e+00    9.022700e+03
  1.834901e+00    9.691507e+03
  1.938859e+00    1.018830e+04
  2.042816e+00    9.917531e+03
  2.146774e+00    1.018435e+04
  2.250731e+00    1.093345e+04
  2.354688e+00    1.202012e+04
  2.458646e+00    1.276560e+04
  2.562603e+00    1.374640e+04
  2.666561e+00    1.442235e+04
  2.770518e+00    1.458543e+04
  2.874476e+00    1.448068e+04
  2.978433e+00    1.384336e+04
  3.082390e+00    1.305577e+04
  3.186348e+00    1.208939e+04
  3.290305e+00    1.114401e+04
  3.394263e+00    1.028566e+04
  3.498220e+00    9.594548e+03
  3.602178e+00    9.174125e+03
  3.706135e+00    9.148156e+03
  3.810093e+00    8.704165e+03
  3.914050e+00    8.260796e+03
  4.018007e+00    8.418522e+03
  4.121965e+00    8.815503e+03
  4.225922e+00    8.990190e+03
  4.329880e+00    9.087101e+03
  4.433837e+00    8.403390e+03
  4.537795e+00    8.157568e+03
  4.641752e+00    8.655359e+03
  4.745709e+00    9.919082e+03
  4.849667e+00    1.130038e+04
  4.953624e+00    1.097451e+04
  5.057582e+00    9.694739e+03
  5.161539e+00    8.571418e+03
  5.265497e+00    7.191282e+03
  5.369454e+00    5.948172e+03
  5.473412e+00    5.497920e+03
  5.577369e+00    5.402812e+03
  5.681326e+00    5.628761e+03
  5.785284e+00    6.594203e+03
  5.889241e+00    8.825050e+03
  5.993199e+00    9.390104e+03
  6.097156e+00    7.718484e+03
  6.201114e+00    6.115074e+03
  6.305071e+00    5.528847e+03
  6.409028e+00    5.603767e+03
  6.512986e+00    5.183758e+03
  6.616943e+00    4.992032e+03
  6.720901e+00    4.884252e+03
  6.824858e+00    4.741924e+03
  6.928816e+00    4.778634e+03
  7.032773e+00    4.955338e+03
  7.136731e+00    5.169444e+03
  7.240688e+00    5.283571e+03
  7.344645e+00    5.440673e+03
  7.448603e+00    5.714654e+03
  7.552560e+00    6.135938e+03
  7.656518e+00    6.673680e+03
  7.760475e+00    6.922870e+03
  7.864433e+00    6.713140e+03
  7.968390e+00    6.490179e+03
  8.072347e+00    6.590950e+03
  8.176305e+00    7.391196e+03
  8.280262e+00    8.661146e+03
  8.384220e+00    1.070278e+04
  8.488177e+00    1.286460e+04
  8.592135e+00    1.015607e+04
  8.696092e+00    6.456929e+03
  8.800050e+00    5.458693e+03
  8.904007e+00    5.250890e+03
  9.007964e+00    5.347061e+03
  9.111922e+00    5.306486e+03
  9.215879e+00    5.193408e+03
  9.319837e+00    5.203744e+03
  9.423794e+00    5.295217e+03
  9.527752e+00    5.336809e+03
  9.631709e+00    5.394806e+03
  9.735666e+00    5.310006e+03
  9.839624e+00    5.085592e+03
  9.943581e+00    4.812437e+03
  1.004754e+01    4.615879e+03
  1.015150e+01    4.469475e+03
  1.025545e+01    4.383692e+03
  1.035941e+01    4.408209e+03
  1.046337e+01    4.267226e+03
  1.056733e+01    3.852398e+03
  1.067128e+01    3.694351e+03
  1.077524e+01    3.604498e+03
  1.087920e+01    3.532701e+03
  1.098316e+01    3.541422e+03
  1.108711e+01    3.620557e+03
  1.119107e+01    3.754644e+03
  1.129503e+01    3.888882e+03
  1.139899e+01    3.957719e+03
  1.150294e+01    3.899441e+03
  1.160690e+01    3.785722e+03
  1.171086e+01    3.783143e+03
  1.181482e+01    3.951462e+03
  1.191877e+01    4.007566e+03
  1.202273e+01    3.765443e+03
  1.212669e+01    3.596349e+03
  1.223064e+01    3.513298e+03
  1.233460e+01    3.441759e+03
  1.243856e+01    3.437553e+03
  1.254252e+01    3.458799e+03
  1.264647e+01    3.484028e+03
  1.275043e+01    3.551017e+03
