# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00038.dat
#       2th_deg             I 
  1.285439e+01    3.376253e+03
  1.295835e+01    3.448221e+03
  1.306230e+01    3.349552e+03
  1.316626e+01    3.367004e+03
  1.327022e+01    3.400181e+03
  1.337418e+01    3.458305e+03
  1.347813e+01    3.682611e+03
  1.358209e+01    3.593031e+03
  1.368605e+01    3.374948e+03
  1.379001e+01    3.286984e+03
  1.389396e+01    3.155236e+03
  1.399792e+01    3.127808e+03
  1.410188e+01    3.095094e+03
  1.420584e+01    3.162437e+03
  1.430979e+01    3.224164e+03
  1.441375e+01    3.239623e+03
  1.451771e+01    3.369624e+03
  1.462167e+01    3.590235e+03
  1.472562e+01    3.688119e+03
  1.482958e+01    3.631666e+03
  1.493354e+01    3.389286e+03
  1.503750e+01    3.096886e+03
  1.514145e+01    3.003903e+03
  1.524541e+01    2.977052e+03
  1.534937e+01    2.988652e+03
  1.545333e+01    3.086978e+03
  1.555728e+01    3.253876e+03
  1.566124e+01    3.144312e+03
  1.576520e+01    3.001042e+03
  1.586916e+01    3.014063e+03
  1.597311e+01    2.976564e+03
  1.607707e+01    2.948632e+03
  1.618103e+01    2.973167e+03
  1.628498e+01    3.011894e+03
  1.638894e+01    2.999210e+03
  1.649290e+01    2.941770e+03
  1.659686e+01    2.916439e+03
  1.670081e+01    2.906334e+03
  1.680477e+01    2.862242e+03
  1.690873e+01    2.844929e+03
  1.701269e+01    2.908856e+03
  1.711664e+01    2.901196e+03
  1.722060e+01    2.820815e+03
  1.732456e+01    2.714956e+03
  1.742852e+01    2.715994e+03
  1.753247e+01    2.728141e+03
  1.763643e+01    2.679828e+03
  1.774039e+01    2.662621e+03
  1.784435e+01    2.655118e+03
  1.794830e+01    2.649142e+03
  1.805226e+01    2.658248e+03
  1.815622e+01    2.666894e+03
  1.826018e+01    2.657572e+03
  1.836413e+01    2.596462e+03
  1.846809e+01    2.600650e+03
  1.857205e+01    2.588678e+03
  1.867601e+01    2.567654e+03
  1.877996e+01    2.565385e+03
  1.888392e+01    2.576388e+03
  1.898788e+01    2.558933e+03
  1.909184e+01    2.535171e+03
  1.919579e+01    2.476556e+03
  1.929975e+01    2.453631e+03
  1.940371e+01    2.454498e+03
  1.950767e+01    2.447769e+03
  1.961162e+01    2.448409e+03
  1.971558e+01    2.471031e+03
  1.981954e+01    2.446363e+03
  1.992350e+01    2.447052e+03
  2.002745e+01    2.440517e+03
  2.013141e+01    2.424480e+03
  2.023537e+01    2.410245e+03
  2.033933e+01    2.403649e+03
  2.044328e+01    2.389436e+03
  2.054724e+01    2.411226e+03
  2.065120e+01    2.424375e+03
  2.075515e+01    2.410850e+03
  2.085911e+01    2.400347e+03
  2.096307e+01    2.366034e+03
  2.106703e+01    2.352570e+03
  2.117098e+01    2.343360e+03
  2.127494e+01    2.323814e+03
  2.137890e+01    2.318505e+03
  2.148286e+01    2.310253e+03
  2.158681e+01    2.304024e+03
  2.169077e+01    2.286808e+03
  2.179473e+01    2.267866e+03
  2.189869e+01    2.263595e+03
  2.200264e+01    2.272991e+03
  2.210660e+01    2.272973e+03
  2.221056e+01    2.268429e+03
  2.231452e+01    2.283006e+03
  2.241847e+01    2.270609e+03
  2.252243e+01    2.282089e+03
  2.262639e+01    2.284807e+03
  2.273035e+01    2.275994e+03
  2.283430e+01    2.254702e+03
  2.293826e+01    2.230867e+03
  2.304222e+01    2.223359e+03
  2.314618e+01    2.218282e+03
  2.325013e+01    2.220574e+03
  2.335409e+01    2.231184e+03
  2.345805e+01    2.237085e+03
  2.356201e+01    2.232994e+03
  2.366596e+01    2.222143e+03
  2.376992e+01    2.221589e+03
  2.387388e+01    2.222558e+03
  2.397784e+01    2.223947e+03
  2.408179e+01    2.216262e+03
  2.418575e+01    2.196006e+03
  2.428971e+01    2.185948e+03
  2.439367e+01    2.169347e+03
  2.449762e+01    2.156863e+03
  2.460158e+01    2.145072e+03
  2.470554e+01    2.135012e+03
  2.480949e+01    2.128446e+03
  2.491345e+01    2.126275e+03
  2.501741e+01    2.119456e+03
  2.512137e+01    2.114702e+03
  2.522532e+01    2.075365e+03
  2.532928e+01    2.053236e+03
  2.543324e+01    2.038639e+03
  2.553720e+01    2.024826e+03
  2.564115e+01    2.023074e+03
  2.574511e+01    2.052725e+03
  2.584907e+01    2.040922e+03
  2.595303e+01    2.036292e+03
  2.605698e+01    2.025362e+03
  2.616094e+01    2.009967e+03
  2.626490e+01    1.997190e+03
  2.636886e+01    1.993463e+03
  2.647281e+01    1.988666e+03
  2.657677e+01    1.983494e+03
  2.668073e+01    1.981087e+03
  2.678469e+01    1.976048e+03
  2.688864e+01    1.967142e+03
  2.699260e+01    1.960668e+03
  2.709656e+01    1.959463e+03
  2.720052e+01    1.954269e+03
  2.730447e+01    1.951173e+03
  2.740843e+01    1.961419e+03
  2.751239e+01    1.947413e+03
  2.761635e+01    1.936956e+03
  2.772030e+01    1.929560e+03
  2.782426e+01    1.920100e+03
  2.792822e+01    1.914647e+03
  2.803218e+01    1.910335e+03
  2.813613e+01    1.900826e+03
  2.824009e+01    1.900716e+03
  2.834405e+01    1.905385e+03
  2.844801e+01    1.899398e+03
  2.855196e+01    1.890097e+03
  2.865592e+01    1.884189e+03
  2.875988e+01    1.879757e+03
  2.886383e+01    1.876383e+03
  2.896779e+01    1.878788e+03
  2.907175e+01    1.898373e+03
  2.917571e+01    1.900273e+03
  2.927966e+01    1.883894e+03
  2.938362e+01    1.871213e+03
  2.948758e+01    1.860975e+03
  2.959154e+01    1.857371e+03
  2.969549e+01    1.858847e+03
  2.979945e+01    1.859568e+03
  2.990341e+01    1.850818e+03
  3.000737e+01    1.844635e+03
  3.011132e+01    1.837657e+03
  3.021528e+01    1.834237e+03
  3.031924e+01    1.831731e+03
  3.042320e+01    1.824007e+03
  3.052715e+01    1.820330e+03
  3.063111e+01    1.804957e+03
  3.073507e+01    1.796476e+03
  3.083903e+01    1.772469e+03
  3.094298e+01    1.759472e+03
  3.104694e+01    1.753262e+03
  3.115090e+01    1.772926e+03
  3.125486e+01    1.775362e+03
  3.135881e+01    1.773091e+03
  3.146277e+01    1.772371e+03
  3.156673e+01    1.769317e+03
  3.167069e+01    1.766577e+03
  3.177464e+01    1.764799e+03
  3.187860e+01    1.758624e+03
  3.198256e+01    1.754337e+03
  3.208652e+01    1.753020e+03
  3.219047e+01    1.759613e+03
  3.229443e+01    1.755566e+03
  3.239839e+01    1.748771e+03
  3.250235e+01    1.743546e+03
  3.260630e+01    1.739892e+03
  3.271026e+01    1.736282e+03
  3.281422e+01    1.731636e+03
  3.291817e+01    1.724953e+03
  3.302213e+01    1.721145e+03
  3.312609e+01    1.717697e+03
  3.323005e+01    1.712538e+03
  3.333400e+01    1.694184e+03
  3.343796e+01    1.697563e+03
  3.354192e+01    1.693214e+03
  3.364588e+01    1.709270e+03
  3.374983e+01    1.691408e+03
  3.385379e+01    1.691588e+03
  3.395775e+01    1.678724e+03
  3.406171e+01    1.679164e+03
  3.416566e+01    1.672451e+03
  3.426962e+01    1.667933e+03
  3.437358e+01    1.665187e+03
  3.447754e+01    1.659055e+03
  3.458149e+01    1.657312e+03
  3.468545e+01    1.653425e+03
  3.478941e+01    1.644335e+03
  3.489337e+01    1.646417e+03
  3.499732e+01    1.638722e+03
  3.510128e+01    1.650600e+03
  3.520524e+01    1.635440e+03
  3.530920e+01    1.634276e+03
  3.541315e+01    1.632120e+03
  3.551711e+01    1.624180e+03
  3.562107e+01    1.603731e+03
  3.572503e+01    1.587518e+03
  3.582898e+01    1.581105e+03
  3.593294e+01    1.587993e+03
  3.603690e+01    1.599683e+03
  3.614086e+01    1.601331e+03
  3.624481e+01    1.603653e+03
  3.634877e+01    1.601470e+03
  3.645273e+01    1.614717e+03
  3.655669e+01    1.600341e+03
  3.666064e+01    1.596904e+03
  3.676460e+01    1.589547e+03
  3.686856e+01    1.583979e+03
  3.697252e+01    1.582640e+03
  3.707647e+01    1.580085e+03
  3.718043e+01    1.577025e+03
  3.728439e+01    1.573869e+03
  3.738834e+01    1.570828e+03
  3.749230e+01    1.570880e+03
  3.759626e+01    1.566439e+03
  3.770022e+01    1.567226e+03
  3.780417e+01    1.571981e+03
  3.790813e+01    1.559845e+03
  3.801209e+01    1.543950e+03
  3.811605e+01    1.550995e+03
  3.822000e+01    1.548205e+03
  3.832396e+01    1.546286e+03
  3.842792e+01    1.544858e+03
  3.853188e+01    1.540950e+03
  3.863583e+01    1.540527e+03
  3.873979e+01    1.534613e+03
  3.884375e+01    1.531003e+03
  3.894771e+01    1.525488e+03
  3.905166e+01    1.541384e+03
  3.915562e+01    1.524580e+03
  3.925958e+01    1.518376e+03
  3.936354e+01    1.514543e+03
  3.946749e+01    1.511013e+03
  3.957145e+01    1.510479e+03
  3.967541e+01    1.506242e+03
  3.977937e+01    1.503429e+03
  3.988332e+01    1.495778e+03
  3.998728e+01    1.467063e+03
  4.009124e+01    1.449682e+03
  4.019520e+01    1.445735e+03
  4.029915e+01    1.473695e+03
  4.040311e+01    1.494711e+03
  4.050707e+01    1.497946e+03
  4.061103e+01    1.503312e+03
  4.071498e+01    1.506466e+03
  4.081894e+01    1.509378e+03
  4.092290e+01    1.510429e+03
  4.102686e+01    1.514313e+03
  4.113081e+01    1.510094e+03
  4.123477e+01    1.510250e+03
  4.133873e+01    1.508877e+03
  4.144268e+01    1.508734e+03
  4.154664e+01    1.510898e+03
  4.165060e+01    1.508231e+03
  4.175456e+01    1.509164e+03
  4.185851e+01    1.508989e+03
  4.196247e+01    1.509939e+03
  4.206643e+01    1.497952e+03
  4.217039e+01    1.507513e+03
  4.227434e+01    1.509197e+03
  4.237830e+01    1.505791e+03
  4.248226e+01    1.502734e+03
  4.258622e+01    1.503262e+03
  4.269017e+01    1.501073e+03
  4.279413e+01    1.500894e+03
  4.289809e+01    1.499195e+03
  4.300205e+01    1.497521e+03
  4.310600e+01    1.495532e+03
  4.320996e+01    1.494593e+03
  4.331392e+01    1.494069e+03
  4.341788e+01    1.491672e+03
  4.352183e+01    1.492836e+03
  4.362579e+01    1.492436e+03
  4.372975e+01    1.485824e+03
  4.383371e+01    1.468260e+03
  4.393766e+01    1.456445e+03
  4.404162e+01    1.448315e+03
  4.414558e+01    1.437826e+03
  4.424954e+01    1.430802e+03
  4.435349e+01    1.427418e+03
  4.445745e+01    1.422720e+03
  4.456141e+01    1.421509e+03
  4.466537e+01    1.417800e+03
  4.476932e+01    1.415127e+03
  4.487328e+01    1.413732e+03
  4.497724e+01    1.409122e+03
  4.508120e+01    1.403646e+03
  4.518515e+01    1.397160e+03
  4.528911e+01    1.395935e+03
  4.539307e+01    1.392398e+03
  4.549702e+01    1.391239e+03
  4.560098e+01    1.386364e+03
  4.570494e+01    1.381860e+03
  4.580890e+01    1.378332e+03
  4.591285e+01    1.373006e+03
  4.601681e+01    1.368395e+03
  4.612077e+01    1.361277e+03
  4.622473e+01    1.356943e+03
  4.632868e+01    1.350506e+03
  4.643264e+01    1.347767e+03
  4.653660e+01    1.343677e+03
  4.664056e+01    1.343103e+03
  4.674451e+01    1.342510e+03
  4.684847e+01    1.339762e+03
  4.695243e+01    1.337517e+03
  4.705639e+01    1.331725e+03
  4.716034e+01    1.328746e+03
  4.726430e+01    1.325838e+03
  4.736826e+01    1.322135e+03
  4.747222e+01    1.321897e+03
  4.757617e+01    1.319883e+03
  4.768013e+01    1.319011e+03
  4.778409e+01    1.317305e+03
  4.788805e+01    1.313866e+03
  4.799200e+01    1.311140e+03
  4.809596e+01    1.308904e+03
  4.819992e+01    1.304196e+03
  4.830388e+01    1.300032e+03
  4.840783e+01    1.293729e+03
  4.851179e+01    1.294287e+03
  4.861575e+01    1.288875e+03
  4.871971e+01    1.283503e+03
  4.882366e+01    1.282218e+03
  4.892762e+01    1.273760e+03
  4.903158e+01    1.269506e+03
  4.913554e+01    1.270861e+03
  4.923949e+01    1.268430e+03
  4.934345e+01    1.264557e+03
  4.944741e+01    1.261351e+03
  4.955136e+01    1.256654e+03
  4.965532e+01    1.254916e+03
  4.975928e+01    1.255282e+03
  4.986324e+01    1.246995e+03
  4.996719e+01    1.240821e+03
  5.007115e+01    1.234335e+03
  5.017511e+01    1.224643e+03
  5.027907e+01    1.219098e+03
  5.038302e+01    1.210058e+03
  5.048698e+01    1.205844e+03
  5.059094e+01    1.197940e+03
  5.069490e+01    1.198978e+03
  5.079885e+01    1.197245e+03
  5.090281e+01    1.193804e+03
  5.100677e+01    1.194711e+03
  5.111073e+01    1.194041e+03
  5.121468e+01    1.190825e+03
  5.131864e+01    1.187675e+03
  5.142260e+01    1.181201e+03
  5.152656e+01    1.181846e+03
  5.163051e+01    1.185815e+03
  5.173447e+01    1.170977e+03
  5.183843e+01    1.155427e+03
  5.194239e+01    1.133372e+03
