# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00078.dat
#       2th_deg             I 
  1.285439e+01    3.542679e+03
  1.295835e+01    3.467064e+03
  1.306230e+01    3.399479e+03
  1.316626e+01    3.338471e+03
  1.327022e+01    3.375736e+03
  1.337418e+01    3.395748e+03
  1.347813e+01    3.293598e+03
  1.358209e+01    3.233280e+03
  1.368605e+01    3.179844e+03
  1.379001e+01    3.144854e+03
  1.389396e+01    3.160154e+03
  1.399792e+01    3.186600e+03
  1.410188e+01    3.235675e+03
  1.420584e+01    3.295805e+03
  1.430979e+01    3.361273e+03
  1.441375e+01    3.407055e+03
  1.451771e+01    3.468497e+03
  1.462167e+01    3.663998e+03
  1.472562e+01    3.748979e+03
  1.482958e+01    3.568304e+03
  1.493354e+01    3.326373e+03
  1.503750e+01    3.161081e+03
  1.514145e+01    3.103744e+03
  1.524541e+01    3.091175e+03
  1.534937e+01    3.087416e+03
  1.545333e+01    3.095747e+03
  1.555728e+01    3.066654e+03
  1.566124e+01    3.007597e+03
  1.576520e+01    2.959819e+03
  1.586916e+01    2.927791e+03
  1.597311e+01    2.910039e+03
  1.607707e+01    2.891827e+03
  1.618103e+01    2.828896e+03
  1.628498e+01    2.846077e+03
  1.638894e+01    2.851129e+03
  1.649290e+01    2.842348e+03
  1.659686e+01    2.841821e+03
  1.670081e+01    2.825590e+03
  1.680477e+01    2.824389e+03
  1.690873e+01    2.838465e+03
  1.701269e+01    2.858373e+03
  1.711664e+01    2.852838e+03
  1.722060e+01    2.774899e+03
  1.732456e+01    2.711298e+03
  1.742852e+01    2.681749e+03
  1.753247e+01    2.665565e+03
  1.763643e+01    2.639276e+03
  1.774039e+01    2.629376e+03
  1.784435e+01    2.616331e+03
  1.794830e+01    2.610942e+03
  1.805226e+01    2.614564e+03
  1.815622e+01    2.594102e+03
  1.826018e+01    2.581284e+03
  1.836413e+01    2.563645e+03
  1.846809e+01    2.568509e+03
  1.857205e+01    2.557444e+03
  1.867601e+01    2.559884e+03
  1.877996e+01    2.565516e+03
  1.888392e+01    2.566291e+03
  1.898788e+01    2.534167e+03
  1.909184e+01    2.491477e+03
  1.919579e+01    2.442823e+03
  1.929975e+01    2.435949e+03
  1.940371e+01    2.431200e+03
  1.950767e+01    2.411588e+03
  1.961162e+01    2.385876e+03
  1.971558e+01    2.401758e+03
  1.981954e+01    2.391101e+03
  1.992350e+01    2.389594e+03
  2.002745e+01    2.369474e+03
  2.013141e+01    2.362110e+03
  2.023537e+01    2.358239e+03
  2.033933e+01    2.349756e+03
  2.044328e+01    2.342897e+03
  2.054724e+01    2.337582e+03
  2.065120e+01    2.325011e+03
  2.075515e+01    2.327379e+03
  2.085911e+01    2.334540e+03
  2.096307e+01    2.331292e+03
  2.106703e+01    2.324309e+03
  2.117098e+01    2.313954e+03
  2.127494e+01    2.298511e+03
  2.137890e+01    2.292264e+03
  2.148286e+01    2.284816e+03
  2.158681e+01    2.271823e+03
  2.169077e+01    2.269350e+03
  2.179473e+01    2.262611e+03
  2.189869e+01    2.264111e+03
  2.200264e+01    2.262638e+03
  2.210660e+01    2.258568e+03
  2.221056e+01    2.262659e+03
  2.231452e+01    2.271927e+03
  2.241847e+01    2.252370e+03
  2.252243e+01    2.254551e+03
  2.262639e+01    2.247302e+03
  2.273035e+01    2.233396e+03
  2.283430e+01    2.209804e+03
  2.293826e+01    2.189153e+03
  2.304222e+01    2.180863e+03
  2.314618e+01    2.172007e+03
  2.325013e+01    2.171837e+03
  2.335409e+01    2.170302e+03
  2.345805e+01    2.165842e+03
  2.356201e+01    2.167901e+03
  2.366596e+01    2.160772e+03
  2.376992e+01    2.155936e+03
  2.387388e+01    2.150708e+03
  2.397784e+01    2.152727e+03
  2.408179e+01    2.152528e+03
  2.418575e+01    2.130372e+03
  2.428971e+01    2.119954e+03
  2.439367e+01    2.113055e+03
  2.449762e+01    2.104555e+03
  2.460158e+01    2.097062e+03
  2.470554e+01    2.084839e+03
  2.480949e+01    2.080422e+03
  2.491345e+01    2.078218e+03
  2.501741e+01    2.071169e+03
  2.512137e+01    2.062483e+03
  2.522532e+01    2.027521e+03
  2.532928e+01    2.013108e+03
  2.543324e+01    2.004415e+03
  2.553720e+01    1.995451e+03
  2.564115e+01    1.994931e+03
  2.574511e+01    2.026368e+03
  2.584907e+01    2.011746e+03
  2.595303e+01    2.002829e+03
  2.605698e+01    1.991206e+03
  2.616094e+01    1.979928e+03
  2.626490e+01    1.969385e+03
  2.636886e+01    1.968495e+03
  2.647281e+01    1.961641e+03
  2.657677e+01    1.953396e+03
  2.668073e+01    1.949833e+03
  2.678469e+01    1.944941e+03
  2.688864e+01    1.936294e+03
  2.699260e+01    1.926866e+03
  2.709656e+01    1.922578e+03
  2.720052e+01    1.915241e+03
  2.730447e+01    1.913118e+03
  2.740843e+01    1.918793e+03
  2.751239e+01    1.901046e+03
  2.761635e+01    1.892977e+03
  2.772030e+01    1.885520e+03
  2.782426e+01    1.876909e+03
  2.792822e+01    1.872471e+03
  2.803218e+01    1.866790e+03
  2.813613e+01    1.853773e+03
  2.824009e+01    1.850729e+03
  2.834405e+01    1.856372e+03
  2.844801e+01    1.851154e+03
  2.855196e+01    1.845173e+03
  2.865592e+01    1.837964e+03
  2.875988e+01    1.836325e+03
  2.886383e+01    1.831439e+03
  2.896779e+01    1.836297e+03
  2.907175e+01    1.856378e+03
  2.917571e+01    1.859203e+03
  2.927966e+01    1.839639e+03
  2.938362e+01    1.829312e+03
  2.948758e+01    1.820529e+03
  2.959154e+01    1.816981e+03
  2.969549e+01    1.816078e+03
  2.979945e+01    1.815875e+03
  2.990341e+01    1.809413e+03
  3.000737e+01    1.803933e+03
  3.011132e+01    1.798679e+03
  3.021528e+01    1.794657e+03
  3.031924e+01    1.793321e+03
  3.042320e+01    1.788257e+03
  3.052715e+01    1.782409e+03
  3.063111e+01    1.768337e+03
  3.073507e+01    1.760912e+03
  3.083903e+01    1.736655e+03
  3.094298e+01    1.722294e+03
  3.104694e+01    1.717080e+03
  3.115090e+01    1.734749e+03
  3.125486e+01    1.735263e+03
  3.135881e+01    1.732156e+03
  3.146277e+01    1.730607e+03
  3.156673e+01    1.723792e+03
  3.167069e+01    1.722539e+03
  3.177464e+01    1.719029e+03
  3.187860e+01    1.712373e+03
  3.198256e+01    1.710466e+03
  3.208652e+01    1.710681e+03
  3.219047e+01    1.719050e+03
  3.229443e+01    1.713194e+03
  3.239839e+01    1.708525e+03
  3.250235e+01    1.702491e+03
  3.260630e+01    1.698482e+03
  3.271026e+01    1.693566e+03
  3.281422e+01    1.691170e+03
  3.291817e+01    1.684363e+03
  3.302213e+01    1.682897e+03
  3.312609e+01    1.678157e+03
  3.323005e+01    1.673365e+03
  3.333400e+01    1.654934e+03
  3.343796e+01    1.657227e+03
  3.354192e+01    1.656076e+03
  3.364588e+01    1.670178e+03
  3.374983e+01    1.654648e+03
  3.385379e+01    1.652282e+03
  3.395775e+01    1.639897e+03
  3.406171e+01    1.640877e+03
  3.416566e+01    1.633528e+03
  3.426962e+01    1.629472e+03
  3.437358e+01    1.626431e+03
  3.447754e+01    1.619765e+03
  3.458149e+01    1.618072e+03
  3.468545e+01    1.614088e+03
  3.478941e+01    1.605664e+03
  3.489337e+01    1.607794e+03
  3.499732e+01    1.600352e+03
  3.510128e+01    1.611429e+03
  3.520524e+01    1.597131e+03
  3.530920e+01    1.594731e+03
  3.541315e+01    1.603887e+03
  3.551711e+01    1.597748e+03
  3.562107e+01    1.565855e+03
  3.572503e+01    1.547931e+03
  3.582898e+01    1.542867e+03
  3.593294e+01    1.549814e+03
  3.603690e+01    1.559751e+03
  3.614086e+01    1.560238e+03
  3.624481e+01    1.561440e+03
  3.634877e+01    1.560480e+03
  3.645273e+01    1.573657e+03
  3.655669e+01    1.561797e+03
  3.666064e+01    1.556635e+03
  3.676460e+01    1.550470e+03
  3.686856e+01    1.546767e+03
  3.697252e+01    1.543006e+03
  3.707647e+01    1.541280e+03
  3.718043e+01    1.539718e+03
  3.728439e+01    1.536281e+03
  3.738834e+01    1.532880e+03
  3.749230e+01    1.532450e+03
  3.759626e+01    1.530286e+03
  3.770022e+01    1.529748e+03
  3.780417e+01    1.537964e+03
  3.790813e+01    1.523407e+03
  3.801209e+01    1.508516e+03
  3.811605e+01    1.515355e+03
  3.822000e+01    1.513379e+03
  3.832396e+01    1.509444e+03
  3.842792e+01    1.508814e+03
  3.853188e+01    1.505826e+03
  3.863583e+01    1.503618e+03
  3.873979e+01    1.498079e+03
  3.884375e+01    1.495446e+03
  3.894771e+01    1.491035e+03
  3.905166e+01    1.505591e+03
  3.915562e+01    1.488959e+03
  3.925958e+01    1.482673e+03
  3.936354e+01    1.478857e+03
  3.946749e+01    1.476870e+03
  3.957145e+01    1.474013e+03
  3.967541e+01    1.471127e+03
  3.977937e+01    1.467915e+03
  3.988332e+01    1.459047e+03
  3.998728e+01    1.431485e+03
  4.009124e+01    1.415428e+03
  4.019520e+01    1.411512e+03
  4.029915e+01    1.439882e+03
  4.040311e+01    1.458309e+03
  4.050707e+01    1.463024e+03
  4.061103e+01    1.467117e+03
  4.071498e+01    1.470340e+03
  4.081894e+01    1.474096e+03
  4.092290e+01    1.474812e+03
  4.102686e+01    1.478308e+03
  4.113081e+01    1.473827e+03
  4.123477e+01    1.474224e+03
  4.133873e+01    1.472894e+03
  4.144268e+01    1.472058e+03
  4.154664e+01    1.474279e+03
  4.165060e+01    1.470299e+03
  4.175456e+01    1.471600e+03
  4.185851e+01    1.472238e+03
  4.196247e+01    1.471977e+03
  4.206643e+01    1.461818e+03
  4.217039e+01    1.470629e+03
  4.227434e+01    1.471907e+03
  4.237830e+01    1.469783e+03
  4.248226e+01    1.467287e+03
  4.258622e+01    1.466780e+03
  4.269017e+01    1.466071e+03
  4.279413e+01    1.464008e+03
  4.289809e+01    1.462208e+03
  4.300205e+01    1.461502e+03
  4.310600e+01    1.458894e+03
  4.320996e+01    1.459350e+03
  4.331392e+01    1.458515e+03
  4.341788e+01    1.457259e+03
  4.352183e+01    1.456557e+03
  4.362579e+01    1.456446e+03
  4.372975e+01    1.449608e+03
  4.383371e+01    1.432147e+03
  4.393766e+01    1.420537e+03
  4.404162e+01    1.412022e+03
  4.414558e+01    1.404311e+03
  4.424954e+01    1.397426e+03
  4.435349e+01    1.394015e+03
  4.445745e+01    1.388091e+03
  4.456141e+01    1.385864e+03
  4.466537e+01    1.384276e+03
  4.476932e+01    1.379906e+03
  4.487328e+01    1.378857e+03
  4.497724e+01    1.374341e+03
  4.508120e+01    1.370390e+03
  4.518515e+01    1.363218e+03
  4.528911e+01    1.362794e+03
  4.539307e+01    1.359181e+03
  4.549702e+01    1.355454e+03
  4.560098e+01    1.351790e+03
  4.570494e+01    1.347877e+03
  4.580890e+01    1.345548e+03
  4.591285e+01    1.339836e+03
  4.601681e+01    1.334489e+03
  4.612077e+01    1.328517e+03
  4.622473e+01    1.325542e+03
  4.632868e+01    1.320335e+03
  4.643264e+01    1.313904e+03
  4.653660e+01    1.310540e+03
  4.664056e+01    1.309502e+03
  4.674451e+01    1.308987e+03
  4.684847e+01    1.307082e+03
  4.695243e+01    1.302835e+03
  4.705639e+01    1.299481e+03
  4.716034e+01    1.296457e+03
  4.726430e+01    1.292714e+03
  4.736826e+01    1.290628e+03
  4.747222e+01    1.291384e+03
  4.757617e+01    1.286740e+03
  4.768013e+01    1.286486e+03
  4.778409e+01    1.284263e+03
  4.788805e+01    1.282849e+03
  4.799200e+01    1.279104e+03
  4.809596e+01    1.277511e+03
  4.819992e+01    1.271447e+03
  4.830388e+01    1.265884e+03
  4.840783e+01    1.262863e+03
  4.851179e+01    1.259509e+03
  4.861575e+01    1.255435e+03
  4.871971e+01    1.252028e+03
  4.882366e+01    1.248487e+03
  4.892762e+01    1.241972e+03
  4.903158e+01    1.239627e+03
  4.913554e+01    1.237640e+03
  4.923949e+01    1.238129e+03
  4.934345e+01    1.233122e+03
  4.944741e+01    1.230604e+03
  4.955136e+01    1.231142e+03
  4.965532e+01    1.224267e+03
  4.975928e+01    1.224052e+03
  4.986324e+01    1.218729e+03
  4.996719e+01    1.212466e+03
  5.007115e+01    1.203917e+03
  5.017511e+01    1.197936e+03
  5.027907e+01    1.191678e+03
  5.038302e+01    1.183161e+03
  5.048698e+01    1.175043e+03
  5.059094e+01    1.174138e+03
  5.069490e+01    1.171509e+03
  5.079885e+01    1.169307e+03
  5.090281e+01    1.163330e+03
  5.100677e+01    1.164677e+03
  5.111073e+01    1.167657e+03
  5.121468e+01    1.167804e+03
  5.131864e+01    1.161652e+03
  5.142260e+01    1.152578e+03
  5.152656e+01    1.153848e+03
  5.163051e+01    1.152614e+03
  5.173447e+01    1.143526e+03
  5.183843e+01    1.131832e+03
  5.194239e+01    1.091974e+03
