# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00010.dat
#       2th_deg             I 
  6.762477e-02             nan
  1.715822e-01             nan
  2.755396e-01             nan
  3.794971e-01             nan
  4.834545e-01             nan
  5.874120e-01             nan
  6.913694e-01             nan
  7.953268e-01    9.538096e+03
  8.992843e-01    8.850071e+03
  1.003242e+00    8.035455e+03
  1.107199e+00    7.860167e+03
  1.211157e+00    7.941405e+03
  1.315114e+00    8.150292e+03
  1.419071e+00    9.013474e+03
  1.523029e+00    2.210110e+04
  1.626986e+00    2.426223e+04
  1.730944e+00    1.021580e+04
  1.834901e+00    9.704229e+03
  1.938859e+00    1.019605e+04
  2.042816e+00    9.981168e+03
  2.146774e+00    1.020865e+04
  2.250731e+00    1.085245e+04
  2.354688e+00    1.182739e+04
  2.458646e+00    1.289535e+04
  2.562603e+00    1.374310e+04
  2.666561e+00    1.452115e+04
  2.770518e+00    1.478529e+04
  2.874476e+00    1.476333e+04
  2.978433e+00    1.428642e+04
  3.082390e+00    1.648754e+04
  3.186348e+00    1.786397e+04
  3.290305e+00    1.230943e+04
  3.394263e+00    1.053164e+04
  3.498220e+00    9.764453e+03
  3.602178e+00    9.295653e+03
  3.706135e+00    9.216006e+03
  3.810093e+00    8.675160e+03
  3.914050e+00    8.027544e+03
  4.018007e+00    7.916875e+03
  4.121965e+00    8.127094e+03
  4.225922e+00    8.270980e+03
  4.329880e+00    8.487771e+03
  4.433837e+00    8.135240e+03
  4.537795e+00    1.166250e+04
  4.641752e+00    1.188743e+04
  4.745709e+00    8.131200e+03
  4.849667e+00    8.637347e+03
  4.953624e+00    9.050944e+03
  5.057582e+00    8.611055e+03
  5.161539e+00    1.222291e+04
  5.265497e+00    9.614644e+03
  5.369454e+00    6.090373e+03
  5.473412e+00    5.502090e+03
  5.577369e+00    5.302848e+03
  5.681326e+00    5.358300e+03
  5.785284e+00    6.143421e+03
  5.889241e+00    7.810692e+03
  5.993199e+00    8.921809e+03
  6.097156e+00    1.080528e+04
  6.201114e+00    9.731553e+03
  6.305071e+00    6.198791e+03
  6.409028e+00    5.963445e+03
  6.512986e+00    5.311676e+03
  6.616943e+00    5.083037e+03
  6.720901e+00    4.996173e+03
  6.824858e+00    5.372929e+03
  6.928816e+00    6.371537e+03
  7.032773e+00    5.237031e+03
  7.136731e+00    5.001693e+03
  7.240688e+00    5.416076e+03
  7.344645e+00    6.031522e+03
  7.448603e+00    5.301651e+03
  7.552560e+00    5.269764e+03
  7.656518e+00    6.182016e+03
  7.760475e+00    8.314326e+03
  7.864433e+00    8.479673e+03
  7.968390e+00    7.855488e+03
  8.072347e+00    6.288527e+03
  8.176305e+00    7.158457e+03
  8.280262e+00    7.564246e+03
  8.384220e+00    9.694968e+03
  8.488177e+00    1.192259e+04
  8.592135e+00    1.040965e+04
  8.696092e+00    6.655406e+03
  8.800050e+00    5.299936e+03
  8.904007e+00    5.309023e+03
  9.007964e+00    6.057155e+03
  9.111922e+00    5.791527e+03
  9.215879e+00    5.380178e+03
  9.319837e+00    5.824672e+03
  9.423794e+00    5.714735e+03
  9.527752e+00    5.946449e+03
  9.631709e+00    5.688761e+03
  9.735666e+00    5.207043e+03
  9.839624e+00    5.220133e+03
  9.943581e+00    5.316494e+03
  1.004754e+01    4.867160e+03
  1.015150e+01    4.462983e+03
  1.025545e+01    4.335385e+03
  1.035941e+01    4.584658e+03
  1.046337e+01    4.501573e+03
  1.056733e+01    3.968892e+03
  1.067128e+01    4.000598e+03
  1.077524e+01    3.720797e+03
  1.087920e+01    3.556048e+03
  1.098316e+01    3.679459e+03
  1.108711e+01    3.739759e+03
  1.119107e+01    3.678797e+03
  1.129503e+01    3.888999e+03
  1.139899e+01    3.833578e+03
  1.150294e+01    3.807847e+03
  1.160690e+01    3.783602e+03
  1.171086e+01    3.724062e+03
  1.181482e+01    4.091059e+03
  1.191877e+01    4.460425e+03
  1.202273e+01    4.043116e+03
  1.212669e+01    4.172002e+03
  1.223064e+01    4.097277e+03
  1.233460e+01    3.935062e+03
  1.243856e+01    3.734795e+03
  1.254252e+01    3.734761e+03
  1.264647e+01    3.692100e+03
  1.275043e+01    3.484284e+03
