# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00103.dat
#       2th_deg             I 
  6.762477e-02             nan
  1.715822e-01             nan
  2.755396e-01             nan
  3.794971e-01             nan
  4.834545e-01             nan
  5.874120e-01             nan
  6.913694e-01             nan
  7.953268e-01    1.321296e+04
  8.992843e-01    1.166440e+04
  1.003242e+00    9.844523e+03
  1.107199e+00    9.008467e+03
  1.211157e+00    8.624814e+03
  1.315114e+00    8.474911e+03
  1.419071e+00    8.483185e+03
  1.523029e+00    8.557677e+03
  1.626986e+00    8.695265e+03
  1.730944e+00    9.010771e+03
  1.834901e+00    9.668550e+03
  1.938859e+00    1.012639e+04
  2.042816e+00    9.885664e+03
  2.146774e+00    1.018112e+04
  2.250731e+00    1.099525e+04
  2.354688e+00    1.187416e+04
  2.458646e+00    1.273942e+04
  2.562603e+00    1.383280e+04
  2.666561e+00    1.447599e+04
  2.770518e+00    1.457900e+04
  2.874476e+00    1.445038e+04
  2.978433e+00    1.381223e+04
  3.082390e+00    1.302077e+04
  3.186348e+00    1.204834e+04
  3.290305e+00    1.110558e+04
  3.394263e+00    1.023907e+04
  3.498220e+00    9.547715e+03
  3.602178e+00    9.121933e+03
  3.706135e+00    9.079890e+03
  3.810093e+00    8.664161e+03
  3.914050e+00    8.274215e+03
  4.018007e+00    8.505185e+03
  4.121965e+00    8.975903e+03
  4.225922e+00    9.116804e+03
  4.329880e+00    9.109709e+03
  4.433837e+00    8.335377e+03
  4.537795e+00    8.110019e+03
  4.641752e+00    8.732872e+03
  4.745709e+00    1.025739e+04
  4.849667e+00    1.190334e+04
  4.953624e+00    1.141046e+04
  5.057582e+00    9.765154e+03
  5.161539e+00    8.506469e+03
  5.265497e+00    7.076034e+03
  5.369454e+00    5.858533e+03
  5.473412e+00    5.411829e+03
  5.577369e+00    5.315012e+03
  5.681326e+00    5.558920e+03
  5.785284e+00    6.635327e+03
  5.889241e+00    8.982904e+03
  5.993199e+00    9.410240e+03
  6.097156e+00    7.632772e+03
  6.201114e+00    6.033576e+03
  6.305071e+00    5.431319e+03
  6.409028e+00    5.472354e+03
  6.512986e+00    5.139266e+03
  6.616943e+00    4.945700e+03
  6.720901e+00    4.841876e+03
  6.824858e+00    4.709685e+03
  6.928816e+00    4.766102e+03
  7.032773e+00    4.955585e+03
  7.136731e+00    5.182369e+03
  7.240688e+00    5.312732e+03
  7.344645e+00    5.467147e+03
  7.448603e+00    5.802164e+03
  7.552560e+00    6.316781e+03
  7.656518e+00    6.898109e+03
  7.760475e+00    7.036911e+03
  7.864433e+00    6.721779e+03
  7.968390e+00    6.436889e+03
  8.072347e+00    6.548098e+03
  8.176305e+00    7.441500e+03
  8.280262e+00    8.935636e+03
  8.384220e+00    1.107258e+04
  8.488177e+00    1.294419e+04
  8.592135e+00    9.972125e+03
  8.696092e+00    6.368229e+03
  8.800050e+00    5.431039e+03
  8.904007e+00    5.235216e+03
  9.007964e+00    5.320816e+03
  9.111922e+00    5.283045e+03
  9.215879e+00    5.199487e+03
  9.319837e+00    5.225224e+03
  9.423794e+00    5.320155e+03
  9.527752e+00    5.385461e+03
  9.631709e+00    5.470706e+03
  9.735666e+00    5.373519e+03
  9.839624e+00    5.115629e+03
  9.943581e+00    4.806253e+03
  1.004754e+01    4.599525e+03
  1.015150e+01    4.466590e+03
  1.025545e+01    4.392523e+03
  1.035941e+01    4.399084e+03
  1.046337e+01    4.242979e+03
  1.056733e+01    3.842776e+03
  1.067128e+01    3.688324e+03
  1.077524e+01    3.606735e+03
  1.087920e+01    3.546526e+03
  1.098316e+01    3.571753e+03
  1.108711e+01    3.671017e+03
  1.119107e+01    3.830174e+03
  1.129503e+01    3.978280e+03
  1.139899e+01    4.023573e+03
  1.150294e+01    3.922572e+03
  1.160690e+01    3.794948e+03
  1.171086e+01    3.800002e+03
  1.181482e+01    3.976305e+03
  1.191877e+01    4.013423e+03
  1.202273e+01    3.749327e+03
  1.212669e+01    3.584305e+03
  1.223064e+01    3.506557e+03
  1.233460e+01    3.438001e+03
  1.243856e+01    3.443781e+03
  1.254252e+01    3.480042e+03
  1.264647e+01    3.525035e+03
  1.275043e+01    3.593967e+03
