# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00021.dat
#       2th_deg             I 
  1.285439e+01    3.414223e+03
  1.295835e+01    3.494929e+03
  1.306230e+01    3.388195e+03
  1.316626e+01    3.420843e+03
  1.327022e+01    3.448665e+03
  1.337418e+01    3.513490e+03
  1.347813e+01    3.786537e+03
  1.358209e+01    3.673764e+03
  1.368605e+01    3.432617e+03
  1.379001e+01    3.338514e+03
  1.389396e+01    3.203001e+03
  1.399792e+01    3.162584e+03
  1.410188e+01    3.129161e+03
  1.420584e+01    3.202503e+03
  1.430979e+01    3.275268e+03
  1.441375e+01    3.293228e+03
  1.451771e+01    3.424153e+03
  1.462167e+01    3.646179e+03
  1.472562e+01    3.760774e+03
  1.482958e+01    3.739245e+03
  1.493354e+01    3.451611e+03
  1.503750e+01    3.137021e+03
  1.514145e+01    3.037726e+03
  1.524541e+01    3.011859e+03
  1.534937e+01    3.023707e+03
  1.545333e+01    3.132977e+03
  1.555728e+01    3.317630e+03
  1.566124e+01    3.207551e+03
  1.576520e+01    3.039441e+03
  1.586916e+01    3.068560e+03
  1.597311e+01    3.021594e+03
  1.607707e+01    2.976836e+03
  1.618103e+01    3.021387e+03
  1.628498e+01    3.067307e+03
  1.638894e+01    3.055646e+03
  1.649290e+01    2.990757e+03
  1.659686e+01    2.959013e+03
  1.670081e+01    2.954840e+03
  1.680477e+01    2.904801e+03
  1.690873e+01    2.885371e+03
  1.701269e+01    2.956644e+03
  1.711664e+01    2.946491e+03
  1.722060e+01    2.869209e+03
  1.732456e+01    2.761329e+03
  1.742852e+01    2.772798e+03
  1.753247e+01    2.777062e+03
  1.763643e+01    2.726942e+03
  1.774039e+01    2.707147e+03
  1.784435e+01    2.692244e+03
  1.794830e+01    2.687408e+03
  1.805226e+01    2.702311e+03
  1.815622e+01    2.716766e+03
  1.826018e+01    2.706997e+03
  1.836413e+01    2.638222e+03
  1.846809e+01    2.651761e+03
  1.857205e+01    2.632799e+03
  1.867601e+01    2.601878e+03
  1.877996e+01    2.601310e+03
  1.888392e+01    2.617369e+03
  1.898788e+01    2.607375e+03
  1.909184e+01    2.585568e+03
  1.919579e+01    2.515405e+03
  1.929975e+01    2.490994e+03
  1.940371e+01    2.495389e+03
  1.950767e+01    2.482020e+03
  1.961162e+01    2.490653e+03
  1.971558e+01    2.513802e+03
  1.981954e+01    2.486804e+03
  1.992350e+01    2.490796e+03
  2.002745e+01    2.486907e+03
  2.013141e+01    2.468693e+03
  2.023537e+01    2.449881e+03
  2.033933e+01    2.440141e+03
  2.044328e+01    2.427110e+03
  2.054724e+01    2.449416e+03
  2.065120e+01    2.474290e+03
  2.075515e+01    2.453480e+03
  2.085911e+01    2.443487e+03
  2.096307e+01    2.407370e+03
  2.106703e+01    2.388307e+03
  2.117098e+01    2.383186e+03
  2.127494e+01    2.362982e+03
  2.137890e+01    2.354003e+03
  2.148286e+01    2.350165e+03
  2.158681e+01    2.345163e+03
  2.169077e+01    2.325295e+03
  2.179473e+01    2.300280e+03
  2.189869e+01    2.297359e+03
  2.200264e+01    2.311700e+03
  2.210660e+01    2.311472e+03
  2.221056e+01    2.306642e+03
  2.231452e+01    2.322146e+03
  2.241847e+01    2.304984e+03
  2.252243e+01    2.318732e+03
  2.262639e+01    2.326255e+03
  2.273035e+01    2.318096e+03
  2.283430e+01    2.295837e+03
  2.293826e+01    2.269563e+03
  2.304222e+01    2.260658e+03
  2.314618e+01    2.254387e+03
  2.325013e+01    2.255462e+03
  2.335409e+01    2.267381e+03
  2.345805e+01    2.279853e+03
  2.356201e+01    2.273598e+03
  2.366596e+01    2.260475e+03
  2.376992e+01    2.257370e+03
  2.387388e+01    2.261461e+03
  2.397784e+01    2.261775e+03
  2.408179e+01    2.255560e+03
  2.418575e+01    2.236769e+03
  2.428971e+01    2.224309e+03
  2.439367e+01    2.206133e+03
  2.449762e+01    2.189989e+03
  2.460158e+01    2.182020e+03
  2.470554e+01    2.171827e+03
  2.480949e+01    2.165509e+03
  2.491345e+01    2.160274e+03
  2.501741e+01    2.156015e+03
  2.512137e+01    2.153206e+03
  2.522532e+01    2.111806e+03
  2.532928e+01    2.089472e+03
  2.543324e+01    2.074480e+03
  2.553720e+01    2.061466e+03
  2.564115e+01    2.057801e+03
  2.574511e+01    2.085492e+03
  2.584907e+01    2.076926e+03
  2.595303e+01    2.072780e+03
  2.605698e+01    2.058568e+03
  2.616094e+01    2.043994e+03
  2.626490e+01    2.028271e+03
  2.636886e+01    2.022740e+03
  2.647281e+01    2.022000e+03
  2.657677e+01    2.017598e+03
  2.668073e+01    2.015206e+03
  2.678469e+01    2.009479e+03
  2.688864e+01    2.000242e+03
  2.699260e+01    1.993750e+03
  2.709656e+01    1.993358e+03
  2.720052e+01    1.987361e+03
  2.730447e+01    1.984119e+03
  2.740843e+01    1.996885e+03
  2.751239e+01    1.982903e+03
  2.761635e+01    1.971275e+03
  2.772030e+01    1.961508e+03
  2.782426e+01    1.953325e+03
  2.792822e+01    1.946669e+03
  2.803218e+01    1.941215e+03
  2.813613e+01    1.932878e+03
  2.824009e+01    1.934194e+03
  2.834405e+01    1.939931e+03
  2.844801e+01    1.932386e+03
  2.855196e+01    1.922504e+03
  2.865592e+01    1.915520e+03
  2.875988e+01    1.911282e+03
  2.886383e+01    1.907749e+03
  2.896779e+01    1.911162e+03
  2.907175e+01    1.929130e+03
  2.917571e+01    1.932263e+03
  2.927966e+01    1.916245e+03
  2.938362e+01    1.902985e+03
  2.948758e+01    1.891462e+03
  2.959154e+01    1.886987e+03
  2.969549e+01    1.888823e+03
  2.979945e+01    1.890599e+03
  2.990341e+01    1.882930e+03
  3.000737e+01    1.874794e+03
  3.011132e+01    1.870036e+03
  3.021528e+01    1.865098e+03
  3.031924e+01    1.864062e+03
  3.042320e+01    1.857936e+03
  3.052715e+01    1.849990e+03
  3.063111e+01    1.834830e+03
  3.073507e+01    1.825433e+03
  3.083903e+01    1.801490e+03
  3.094298e+01    1.786954e+03
  3.104694e+01    1.782839e+03
  3.115090e+01    1.803898e+03
  3.125486e+01    1.805574e+03
  3.135881e+01    1.804231e+03
  3.146277e+01    1.802502e+03
  3.156673e+01    1.799287e+03
  3.167069e+01    1.798682e+03
  3.177464e+01    1.796332e+03
  3.187860e+01    1.786983e+03
  3.198256e+01    1.784598e+03
  3.208652e+01    1.782093e+03
  3.219047e+01    1.791184e+03
  3.229443e+01    1.783726e+03
  3.239839e+01    1.778518e+03
  3.250235e+01    1.773671e+03
  3.260630e+01    1.770085e+03
  3.271026e+01    1.764171e+03
  3.281422e+01    1.762754e+03
  3.291817e+01    1.755343e+03
  3.302213e+01    1.752226e+03
  3.312609e+01    1.746554e+03
  3.323005e+01    1.741786e+03
  3.333400e+01    1.724235e+03
  3.343796e+01    1.725651e+03
  3.354192e+01    1.723831e+03
  3.364588e+01    1.738473e+03
  3.374983e+01    1.721930e+03
  3.385379e+01    1.718259e+03
  3.395775e+01    1.705888e+03
  3.406171e+01    1.710079e+03
  3.416566e+01    1.701596e+03
  3.426962e+01    1.695568e+03
  3.437358e+01    1.693449e+03
  3.447754e+01    1.686187e+03
  3.458149e+01    1.685906e+03
  3.468545e+01    1.681480e+03
  3.478941e+01    1.672758e+03
  3.489337e+01    1.673714e+03
  3.499732e+01    1.667005e+03
  3.510128e+01    1.678166e+03
  3.520524e+01    1.662490e+03
  3.530920e+01    1.662552e+03
  3.541315e+01    1.661204e+03
  3.551711e+01    1.650555e+03
  3.562107e+01    1.631987e+03
  3.572503e+01    1.613806e+03
  3.582898e+01    1.607557e+03
  3.593294e+01    1.616526e+03
  3.603690e+01    1.626826e+03
  3.614086e+01    1.629579e+03
  3.624481e+01    1.630163e+03
  3.634877e+01    1.630356e+03
  3.645273e+01    1.641913e+03
  3.655669e+01    1.628553e+03
  3.666064e+01    1.623896e+03
  3.676460e+01    1.616656e+03
  3.686856e+01    1.612272e+03
  3.697252e+01    1.609408e+03
  3.707647e+01    1.606949e+03
  3.718043e+01    1.604481e+03
  3.728439e+01    1.601235e+03
  3.738834e+01    1.597376e+03
  3.749230e+01    1.596987e+03
  3.759626e+01    1.594698e+03
  3.770022e+01    1.595177e+03
  3.780417e+01    1.599478e+03
  3.790813e+01    1.585919e+03
  3.801209e+01    1.571749e+03
  3.811605e+01    1.578031e+03
  3.822000e+01    1.575391e+03
  3.832396e+01    1.572472e+03
  3.842792e+01    1.571439e+03
  3.853188e+01    1.568105e+03
  3.863583e+01    1.564973e+03
  3.873979e+01    1.560962e+03
  3.884375e+01    1.559270e+03
  3.894771e+01    1.553177e+03
  3.905166e+01    1.568441e+03
  3.915562e+01    1.551927e+03
  3.925958e+01    1.543357e+03
  3.936354e+01    1.539898e+03
  3.946749e+01    1.536983e+03
  3.957145e+01    1.538827e+03
  3.967541e+01    1.533216e+03
  3.977937e+01    1.530308e+03
  3.988332e+01    1.521218e+03
  3.998728e+01    1.491731e+03
  4.009124e+01    1.474248e+03
  4.019520e+01    1.470862e+03
  4.029915e+01    1.498967e+03
  4.040311e+01    1.520775e+03
  4.050707e+01    1.525405e+03
  4.061103e+01    1.529726e+03
  4.071498e+01    1.532746e+03
  4.081894e+01    1.535489e+03
  4.092290e+01    1.537604e+03
  4.102686e+01    1.540682e+03
  4.113081e+01    1.537919e+03
  4.123477e+01    1.537439e+03
  4.133873e+01    1.534437e+03
  4.144268e+01    1.536141e+03
  4.154664e+01    1.536339e+03
  4.165060e+01    1.534556e+03
  4.175456e+01    1.534229e+03
  4.185851e+01    1.535131e+03
  4.196247e+01    1.534956e+03
  4.206643e+01    1.524284e+03
  4.217039e+01    1.533985e+03
  4.227434e+01    1.535025e+03
  4.237830e+01    1.533448e+03
  4.248226e+01    1.529760e+03
  4.258622e+01    1.528693e+03
  4.269017e+01    1.528555e+03
  4.279413e+01    1.525703e+03
  4.289809e+01    1.524153e+03
  4.300205e+01    1.522724e+03
  4.310600e+01    1.520885e+03
  4.320996e+01    1.522301e+03
  4.331392e+01    1.520215e+03
  4.341788e+01    1.518709e+03
  4.352183e+01    1.517515e+03
  4.362579e+01    1.517682e+03
  4.372975e+01    1.510876e+03
  4.383371e+01    1.492081e+03
  4.393766e+01    1.481955e+03
  4.404162e+01    1.473588e+03
  4.414558e+01    1.464320e+03
  4.424954e+01    1.457820e+03
  4.435349e+01    1.453335e+03
  4.445745e+01    1.447765e+03
  4.456141e+01    1.446530e+03
  4.466537e+01    1.442824e+03
  4.476932e+01    1.439649e+03
  4.487328e+01    1.436637e+03
  4.497724e+01    1.432632e+03
  4.508120e+01    1.427232e+03
  4.518515e+01    1.422343e+03
  4.528911e+01    1.420357e+03
  4.539307e+01    1.418037e+03
  4.549702e+01    1.413685e+03
  4.560098e+01    1.410233e+03
  4.570494e+01    1.405804e+03
  4.580890e+01    1.402091e+03
  4.591285e+01    1.397414e+03
  4.601681e+01    1.390333e+03
  4.612077e+01    1.384191e+03
  4.622473e+01    1.380676e+03
  4.632868e+01    1.377174e+03
  4.643264e+01    1.372888e+03
  4.653660e+01    1.368097e+03
  4.664056e+01    1.367472e+03
  4.674451e+01    1.365464e+03
  4.684847e+01    1.362482e+03
  4.695243e+01    1.357063e+03
  4.705639e+01    1.354906e+03
  4.716034e+01    1.351889e+03
  4.726430e+01    1.349984e+03
  4.736826e+01    1.345483e+03
  4.747222e+01    1.345597e+03
  4.757617e+01    1.344375e+03
  4.768013e+01    1.340458e+03
  4.778409e+01    1.338742e+03
  4.788805e+01    1.337878e+03
  4.799200e+01    1.337903e+03
  4.809596e+01    1.334659e+03
  4.819992e+01    1.328556e+03
  4.830388e+01    1.320284e+03
  4.840783e+01    1.319953e+03
  4.851179e+01    1.315329e+03
  4.861575e+01    1.309101e+03
  4.871971e+01    1.305562e+03
  4.882366e+01    1.301876e+03
  4.892762e+01    1.295535e+03
  4.903158e+01    1.293363e+03
  4.913554e+01    1.291703e+03
  4.923949e+01    1.290897e+03
  4.934345e+01    1.287317e+03
  4.944741e+01    1.283025e+03
  4.955136e+01    1.281526e+03
  4.965532e+01    1.275859e+03
  4.975928e+01    1.276613e+03
  4.986324e+01    1.267558e+03
  4.996719e+01    1.262088e+03
  5.007115e+01    1.257964e+03
  5.017511e+01    1.253020e+03
  5.027907e+01    1.242113e+03
  5.038302e+01    1.236556e+03
  5.048698e+01    1.226537e+03
  5.059094e+01    1.221037e+03
  5.069490e+01    1.220430e+03
  5.079885e+01    1.219103e+03
  5.090281e+01    1.216902e+03
  5.100677e+01    1.214399e+03
  5.111073e+01    1.215942e+03
  5.121468e+01    1.215625e+03
  5.131864e+01    1.212946e+03
  5.142260e+01    1.204025e+03
  5.152656e+01    1.197035e+03
  5.163051e+01    1.202827e+03
  5.173447e+01    1.190440e+03
  5.183843e+01    1.178729e+03
  5.194239e+01    1.157856e+03
