# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00101.dat
#       2th_deg             I 
  6.762477e-02             nan
  1.715822e-01             nan
  2.755396e-01             nan
  3.794971e-01             nan
  4.834545e-01             nan
  5.874120e-01             nan
  6.913694e-01             nan
  7.953268e-01    1.332416e+04
  8.992843e-01    1.175064e+04
  1.003242e+00    9.902320e+03
  1.107199e+00    9.056530e+03
  1.211157e+00    8.676519e+03
  1.315114e+00    8.515181e+03
  1.419071e+00    8.520117e+03
  1.523029e+00    8.593083e+03
  1.626986e+00    8.721629e+03
  1.730944e+00    9.037263e+03
  1.834901e+00    9.700186e+03
  1.938859e+00    1.015782e+04
  2.042816e+00    9.920198e+03
  2.146774e+00    1.021727e+04
  2.250731e+00    1.106512e+04
  2.354688e+00    1.202844e+04
  2.458646e+00    1.279538e+04
  2.562603e+00    1.390164e+04
  2.666561e+00    1.454682e+04
  2.770518e+00    1.465254e+04
  2.874476e+00    1.453188e+04
  2.978433e+00    1.387854e+04
  3.082390e+00    1.309229e+04
  3.186348e+00    1.211334e+04
  3.290305e+00    1.116404e+04
  3.394263e+00    1.030195e+04
  3.498220e+00    9.612796e+03
  3.602178e+00    9.169469e+03
  3.706135e+00    9.129157e+03
  3.810093e+00    8.707830e+03
  3.914050e+00    8.313529e+03
  4.018007e+00    8.540950e+03
  4.121965e+00    9.004670e+03
  4.225922e+00    9.144090e+03
  4.329880e+00    9.158911e+03
  4.433837e+00    8.393312e+03
  4.537795e+00    8.160361e+03
  4.641752e+00    8.762323e+03
  4.745709e+00    1.026949e+04
  4.849667e+00    1.189768e+04
  4.953624e+00    1.143777e+04
  5.057582e+00    9.817997e+03
  5.161539e+00    8.556771e+03
  5.265497e+00    7.130628e+03
  5.369454e+00    5.899975e+03
  5.473412e+00    5.443525e+03
  5.577369e+00    5.348001e+03
  5.681326e+00    5.590087e+03
  5.785284e+00    6.656033e+03
  5.889241e+00    9.014376e+03
  5.993199e+00    9.471644e+03
  6.097156e+00    7.694630e+03
  6.201114e+00    6.078798e+03
  6.305071e+00    5.468491e+03
  6.409028e+00    5.518970e+03
  6.512986e+00    5.171665e+03
  6.616943e+00    4.975392e+03
  6.720901e+00    4.874032e+03
  6.824858e+00    4.732303e+03
  6.928816e+00    4.790010e+03
  7.032773e+00    4.977789e+03
  7.136731e+00    5.207714e+03
  7.240688e+00    5.331945e+03
  7.344645e+00    5.493462e+03
  7.448603e+00    5.823477e+03
  7.552560e+00    6.334642e+03
  7.656518e+00    6.913993e+03
  7.760475e+00    7.061664e+03
  7.864433e+00    6.753902e+03
  7.968390e+00    6.476365e+03
  8.072347e+00    6.577717e+03
  8.176305e+00    7.468405e+03
  8.280262e+00    8.950256e+03
  8.384220e+00    1.109178e+04
  8.488177e+00    1.300873e+04
  8.592135e+00    1.005750e+04
  8.696092e+00    6.416516e+03
  8.800050e+00    5.457739e+03
  8.904007e+00    5.264247e+03
  9.007964e+00    5.350023e+03
  9.111922e+00    5.314252e+03
  9.215879e+00    5.223154e+03
  9.319837e+00    5.249748e+03
  9.423794e+00    5.344051e+03
  9.527752e+00    5.410795e+03
  9.631709e+00    5.492294e+03
  9.735666e+00    5.396291e+03
  9.839624e+00    5.141584e+03
  9.943581e+00    4.835392e+03
  1.004754e+01    4.623540e+03
  1.015150e+01    4.492357e+03
  1.025545e+01    4.411810e+03
  1.035941e+01    4.423825e+03
  1.046337e+01    4.265492e+03
  1.056733e+01    3.862582e+03
  1.067128e+01    3.705199e+03
  1.077524e+01    3.624556e+03
  1.087920e+01    3.563267e+03
  1.098316e+01    3.588186e+03
  1.108711e+01    3.682421e+03
  1.119107e+01    3.839753e+03
  1.129503e+01    3.987302e+03
  1.139899e+01    4.038698e+03
  1.150294e+01    3.941292e+03
  1.160690e+01    3.817047e+03
  1.171086e+01    3.818476e+03
  1.181482e+01    3.990489e+03
  1.191877e+01    4.033646e+03
  1.202273e+01    3.767558e+03
  1.212669e+01    3.605203e+03
  1.223064e+01    3.525760e+03
  1.233460e+01    3.454840e+03
  1.243856e+01    3.460925e+03
  1.254252e+01    3.495601e+03
  1.264647e+01    3.536037e+03
  1.275043e+01    3.610255e+03
