# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00057.dat
#       2th_deg             I 
  1.285439e+01    3.442903e+03
  1.295835e+01    3.389762e+03
  1.306230e+01    3.344848e+03
  1.316626e+01    3.306804e+03
  1.327022e+01    3.380623e+03
  1.337418e+01    3.488295e+03
  1.347813e+01    3.427780e+03
  1.358209e+01    3.351207e+03
  1.368605e+01    3.249811e+03
  1.379001e+01    3.168310e+03
  1.389396e+01    3.135317e+03
  1.399792e+01    3.128420e+03
  1.410188e+01    3.145020e+03
  1.420584e+01    3.179077e+03
  1.430979e+01    3.210141e+03
  1.441375e+01    3.220850e+03
  1.451771e+01    3.278115e+03
  1.462167e+01    3.501545e+03
  1.472562e+01    3.642151e+03
  1.482958e+01    3.492317e+03
  1.493354e+01    3.250684e+03
  1.503750e+01    3.076653e+03
  1.514145e+01    3.006681e+03
  1.524541e+01    2.996530e+03
  1.534937e+01    3.015183e+03
  1.545333e+01    3.067263e+03
  1.555728e+01    3.090427e+03
  1.566124e+01    3.044705e+03
  1.576520e+01    2.998688e+03
  1.586916e+01    2.961399e+03
  1.597311e+01    2.945835e+03
  1.607707e+01    2.938045e+03
  1.618103e+01    2.887145e+03
  1.628498e+01    2.909667e+03
  1.638894e+01    2.896853e+03
  1.649290e+01    2.867934e+03
  1.659686e+01    2.852456e+03
  1.670081e+01    2.823901e+03
  1.680477e+01    2.816233e+03
  1.690873e+01    2.826762e+03
  1.701269e+01    2.853003e+03
  1.711664e+01    2.846777e+03
  1.722060e+01    2.762132e+03
  1.732456e+01    2.685462e+03
  1.742852e+01    2.647984e+03
  1.753247e+01    2.632034e+03
  1.763643e+01    2.610128e+03
  1.774039e+01    2.607407e+03
  1.784435e+01    2.609527e+03
  1.794830e+01    2.613366e+03
  1.805226e+01    2.621702e+03
  1.815622e+01    2.597002e+03
  1.826018e+01    2.569062e+03
  1.836413e+01    2.538480e+03
  1.846809e+01    2.540403e+03
  1.857205e+01    2.528233e+03
  1.867601e+01    2.527852e+03
  1.877996e+01    2.532991e+03
  1.888392e+01    2.540960e+03
  1.898788e+01    2.513250e+03
  1.909184e+01    2.467406e+03
  1.919579e+01    2.414943e+03
  1.929975e+01    2.411178e+03
  1.940371e+01    2.412123e+03
  1.950767e+01    2.404146e+03
  1.961162e+01    2.387960e+03
  1.971558e+01    2.411520e+03
  1.981954e+01    2.398783e+03
  1.992350e+01    2.402423e+03
  2.002745e+01    2.376876e+03
  2.013141e+01    2.366659e+03
  2.023537e+01    2.361460e+03
  2.033933e+01    2.353724e+03
  2.044328e+01    2.349568e+03
  2.054724e+01    2.351395e+03
  2.065120e+01    2.340351e+03
  2.075515e+01    2.338269e+03
  2.085911e+01    2.334658e+03
  2.096307e+01    2.323170e+03
  2.106703e+01    2.310990e+03
  2.117098e+01    2.292581e+03
  2.127494e+01    2.278310e+03
  2.137890e+01    2.271109e+03
  2.148286e+01    2.264951e+03
  2.158681e+01    2.251122e+03
  2.169077e+01    2.244889e+03
  2.179473e+01    2.233562e+03
  2.189869e+01    2.230495e+03
  2.200264e+01    2.226476e+03
  2.210660e+01    2.219051e+03
  2.221056e+01    2.226048e+03
  2.231452e+01    2.238317e+03
  2.241847e+01    2.230244e+03
  2.252243e+01    2.237511e+03
  2.262639e+01    2.235933e+03
  2.273035e+01    2.222576e+03
  2.283430e+01    2.205443e+03
  2.293826e+01    2.186605e+03
  2.304222e+01    2.179841e+03
  2.314618e+01    2.174101e+03
  2.325013e+01    2.177820e+03
  2.335409e+01    2.176071e+03
  2.345805e+01    2.173597e+03
  2.356201e+01    2.175749e+03
  2.366596e+01    2.171766e+03
  2.376992e+01    2.171975e+03
  2.387388e+01    2.167215e+03
  2.397784e+01    2.170227e+03
  2.408179e+01    2.165960e+03
  2.418575e+01    2.142287e+03
  2.428971e+01    2.129341e+03
  2.439367e+01    2.117799e+03
  2.449762e+01    2.111175e+03
  2.460158e+01    2.098581e+03
  2.470554e+01    2.088781e+03
  2.480949e+01    2.081225e+03
  2.491345e+01    2.077874e+03
  2.501741e+01    2.069114e+03
  2.512137e+01    2.058519e+03
  2.522532e+01    2.021414e+03
  2.532928e+01    2.004675e+03
  2.543324e+01    1.989200e+03
  2.553720e+01    1.980594e+03
  2.564115e+01    1.980191e+03
  2.574511e+01    2.008150e+03
  2.584907e+01    1.994682e+03
  2.595303e+01    1.987743e+03
  2.605698e+01    1.977852e+03
  2.616094e+01    1.966701e+03
  2.626490e+01    1.956588e+03
  2.636886e+01    1.953099e+03
  2.647281e+01    1.949339e+03
  2.657677e+01    1.939108e+03
  2.668073e+01    1.937195e+03
  2.678469e+01    1.933385e+03
  2.688864e+01    1.926043e+03
  2.699260e+01    1.918493e+03
  2.709656e+01    1.915417e+03
  2.720052e+01    1.910165e+03
  2.730447e+01    1.906340e+03
  2.740843e+01    1.915221e+03
  2.751239e+01    1.897641e+03
  2.761635e+01    1.890135e+03
  2.772030e+01    1.881675e+03
  2.782426e+01    1.874418e+03
  2.792822e+01    1.870200e+03
  2.803218e+01    1.863483e+03
  2.813613e+01    1.853556e+03
  2.824009e+01    1.850504e+03
  2.834405e+01    1.855905e+03
  2.844801e+01    1.851638e+03
  2.855196e+01    1.845042e+03
  2.865592e+01    1.838677e+03
  2.875988e+01    1.836296e+03
  2.886383e+01    1.831281e+03
  2.896779e+01    1.835553e+03
  2.907175e+01    1.855128e+03
  2.917571e+01    1.857498e+03
  2.927966e+01    1.836859e+03
  2.938362e+01    1.826553e+03
  2.948758e+01    1.818039e+03
  2.959154e+01    1.813483e+03
  2.969549e+01    1.813739e+03
  2.979945e+01    1.812942e+03
  2.990341e+01    1.806177e+03
  3.000737e+01    1.800672e+03
  3.011132e+01    1.793330e+03
  3.021528e+01    1.789397e+03
  3.031924e+01    1.786987e+03
  3.042320e+01    1.783577e+03
  3.052715e+01    1.777499e+03
  3.063111e+01    1.763170e+03
  3.073507e+01    1.755820e+03
  3.083903e+01    1.732669e+03
  3.094298e+01    1.719530e+03
  3.104694e+01    1.714715e+03
  3.115090e+01    1.732814e+03
  3.125486e+01    1.736052e+03
  3.135881e+01    1.731371e+03
  3.146277e+01    1.729244e+03
  3.156673e+01    1.725146e+03
  3.167069e+01    1.720879e+03
  3.177464e+01    1.718466e+03
  3.187860e+01    1.712788e+03
  3.198256e+01    1.710356e+03
  3.208652e+01    1.708591e+03
  3.219047e+01    1.717257e+03
  3.229443e+01    1.711265e+03
  3.239839e+01    1.705939e+03
  3.250235e+01    1.699065e+03
  3.260630e+01    1.695951e+03
  3.271026e+01    1.690457e+03
  3.281422e+01    1.689046e+03
  3.291817e+01    1.681256e+03
  3.302213e+01    1.678006e+03
  3.312609e+01    1.675333e+03
  3.323005e+01    1.669877e+03
  3.333400e+01    1.651413e+03
  3.343796e+01    1.653572e+03
  3.354192e+01    1.652708e+03
  3.364588e+01    1.667349e+03
  3.374983e+01    1.652046e+03
  3.385379e+01    1.648983e+03
  3.395775e+01    1.637466e+03
  3.406171e+01    1.637653e+03
  3.416566e+01    1.630929e+03
  3.426962e+01    1.626010e+03
  3.437358e+01    1.624139e+03
  3.447754e+01    1.617223e+03
  3.458149e+01    1.615364e+03
  3.468545e+01    1.612293e+03
  3.478941e+01    1.603406e+03
  3.489337e+01    1.605899e+03
  3.499732e+01    1.599387e+03
  3.510128e+01    1.609585e+03
  3.520524e+01    1.594396e+03
  3.530920e+01    1.594408e+03
  3.541315e+01    1.591372e+03
  3.551711e+01    1.584041e+03
  3.562107e+01    1.564368e+03
  3.572503e+01    1.549266e+03
  3.582898e+01    1.543731e+03
  3.593294e+01    1.550206e+03
  3.603690e+01    1.559304e+03
  3.614086e+01    1.561893e+03
  3.624481e+01    1.562850e+03
  3.634877e+01    1.562552e+03
  3.645273e+01    1.572256e+03
  3.655669e+01    1.561951e+03
  3.666064e+01    1.556119e+03
  3.676460e+01    1.550452e+03
  3.686856e+01    1.545855e+03
  3.697252e+01    1.543373e+03
  3.707647e+01    1.540507e+03
  3.718043e+01    1.539659e+03
  3.728439e+01    1.534932e+03
  3.738834e+01    1.531077e+03
  3.749230e+01    1.531853e+03
  3.759626e+01    1.528149e+03
  3.770022e+01    1.529360e+03
  3.780417e+01    1.533597e+03
  3.790813e+01    1.521950e+03
  3.801209e+01    1.508137e+03
  3.811605e+01    1.513929e+03
  3.822000e+01    1.512515e+03
  3.832396e+01    1.507710e+03
  3.842792e+01    1.507517e+03
  3.853188e+01    1.504690e+03
  3.863583e+01    1.500932e+03
  3.873979e+01    1.496109e+03
  3.884375e+01    1.493647e+03
  3.894771e+01    1.488981e+03
  3.905166e+01    1.503131e+03
  3.915562e+01    1.486547e+03
  3.925958e+01    1.480383e+03
  3.936354e+01    1.476608e+03
  3.946749e+01    1.473567e+03
  3.957145e+01    1.472948e+03
  3.967541e+01    1.470440e+03
  3.977937e+01    1.465996e+03
  3.988332e+01    1.458879e+03
  3.998728e+01    1.430156e+03
  4.009124e+01    1.412813e+03
  4.019520e+01    1.409115e+03
  4.029915e+01    1.436348e+03
  4.040311e+01    1.457312e+03
  4.050707e+01    1.461224e+03
  4.061103e+01    1.464411e+03
  4.071498e+01    1.468618e+03
  4.081894e+01    1.471875e+03
  4.092290e+01    1.472969e+03
  4.102686e+01    1.475711e+03
  4.113081e+01    1.473846e+03
  4.123477e+01    1.474669e+03
  4.133873e+01    1.471043e+03
  4.144268e+01    1.470364e+03
  4.154664e+01    1.474644e+03
  4.165060e+01    1.471745e+03
  4.175456e+01    1.470566e+03
  4.185851e+01    1.472217e+03
  4.196247e+01    1.470121e+03
  4.206643e+01    1.460605e+03
  4.217039e+01    1.470245e+03
  4.227434e+01    1.469958e+03
  4.237830e+01    1.469915e+03
  4.248226e+01    1.466247e+03
  4.258622e+01    1.465090e+03
  4.269017e+01    1.464446e+03
  4.279413e+01    1.463520e+03
  4.289809e+01    1.462279e+03
  4.300205e+01    1.460706e+03
  4.310600e+01    1.458341e+03
  4.320996e+01    1.458827e+03
  4.331392e+01    1.459119e+03
  4.341788e+01    1.455499e+03
  4.352183e+01    1.455925e+03
  4.362579e+01    1.453437e+03
  4.372975e+01    1.447592e+03
  4.383371e+01    1.431393e+03
  4.393766e+01    1.419990e+03
  4.404162e+01    1.411215e+03
  4.414558e+01    1.403290e+03
  4.424954e+01    1.396542e+03
  4.435349e+01    1.391654e+03
  4.445745e+01    1.387815e+03
  4.456141e+01    1.386168e+03
  4.466537e+01    1.382834e+03
  4.476932e+01    1.379537e+03
  4.487328e+01    1.376381e+03
  4.497724e+01    1.373682e+03
  4.508120e+01    1.367333e+03
  4.518515e+01    1.362946e+03
  4.528911e+01    1.361894e+03
  4.539307e+01    1.358249e+03
  4.549702e+01    1.353800e+03
  4.560098e+01    1.352399e+03
  4.570494e+01    1.347499e+03
  4.580890e+01    1.344375e+03
  4.591285e+01    1.338834e+03
  4.601681e+01    1.332730e+03
  4.612077e+01    1.327526e+03
  4.622473e+01    1.323618e+03
  4.632868e+01    1.318352e+03
  4.643264e+01    1.314129e+03
  4.653660e+01    1.308913e+03
  4.664056e+01    1.309462e+03
  4.674451e+01    1.310104e+03
  4.684847e+01    1.306408e+03
  4.695243e+01    1.302057e+03
  4.705639e+01    1.297252e+03
  4.716034e+01    1.295186e+03
  4.726430e+01    1.292869e+03
  4.736826e+01    1.291888e+03
  4.747222e+01    1.290072e+03
  4.757617e+01    1.288510e+03
  4.768013e+01    1.287418e+03
  4.778409e+01    1.282005e+03
  4.788805e+01    1.280790e+03
  4.799200e+01    1.279240e+03
  4.809596e+01    1.278879e+03
  4.819992e+01    1.272182e+03
  4.830388e+01    1.267528e+03
  4.840783e+01    1.263442e+03
  4.851179e+01    1.258890e+03
  4.861575e+01    1.255255e+03
  4.871971e+01    1.251805e+03
  4.882366e+01    1.248544e+03
  4.892762e+01    1.239285e+03
  4.903158e+01    1.239746e+03
  4.913554e+01    1.234680e+03
  4.923949e+01    1.236796e+03
  4.934345e+01    1.232900e+03
  4.944741e+01    1.229547e+03
  4.955136e+01    1.226785e+03
  4.965532e+01    1.224524e+03
  4.975928e+01    1.224862e+03
  4.986324e+01    1.214326e+03
  4.996719e+01    1.211302e+03
  5.007115e+01    1.200560e+03
  5.017511e+01    1.197245e+03
  5.027907e+01    1.189048e+03
  5.038302e+01    1.183090e+03
  5.048698e+01    1.173795e+03
  5.059094e+01    1.170919e+03
  5.069490e+01    1.170047e+03
  5.079885e+01    1.167383e+03
  5.090281e+01    1.164841e+03
  5.100677e+01    1.164006e+03
  5.111073e+01    1.161395e+03
  5.121468e+01    1.162605e+03
  5.131864e+01    1.157975e+03
  5.142260e+01    1.157003e+03
  5.152656e+01    1.149568e+03
  5.163051e+01    1.144470e+03
  5.173447e+01    1.132007e+03
  5.183843e+01    1.124881e+03
  5.194239e+01    1.117286e+03
