# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00367.dat
#        q_A^-1             I 
  4.084424e-01    9.978908e+03
  4.136756e-01    1.033800e+04
  4.189087e-01    1.035045e+04
  4.241419e-01    1.080146e+04
  4.293751e-01    1.092406e+04
  4.346082e-01    1.086827e+04
  4.398414e-01    1.063370e+04
  4.450745e-01    1.038922e+04
  4.503077e-01    1.027846e+04
  4.555409e-01    1.019438e+04
  4.607740e-01    1.007359e+04
  4.660072e-01    9.915529e+03
  4.712403e-01    9.769148e+03
  4.764735e-01    9.584169e+03
  4.817066e-01    9.402007e+03
  4.869398e-01    9.247887e+03
  4.921730e-01    9.100971e+03
  4.974061e-01    8.933002e+03
  5.026393e-01    8.763444e+03
  5.078724e-01    8.650757e+03
  5.131056e-01    8.526695e+03
  5.183387e-01    8.436714e+03
  5.235719e-01    8.359487e+03
  5.288051e-01    8.290830e+03
  5.340382e-01    8.209357e+03
  5.392714e-01    8.150725e+03
  5.445045e-01    8.094510e+03
  5.497377e-01    8.027087e+03
  5.549709e-01    7.960043e+03
  5.602040e-01    7.920210e+03
  5.654372e-01    7.862928e+03
  5.706703e-01    7.827327e+03
  5.759035e-01    7.797938e+03
  5.811366e-01    7.782925e+03
  5.863698e-01    7.760484e+03
  5.916030e-01    7.740374e+03
  5.968361e-01    7.728228e+03
  6.020693e-01    7.721780e+03
  6.073024e-01    7.715386e+03
  6.125356e-01    7.700439e+03
  6.177688e-01    7.661533e+03
  6.230019e-01    7.625164e+03
  6.282351e-01    7.602775e+03
  6.334682e-01    7.595368e+03
  6.387014e-01    7.597220e+03
  6.439345e-01    7.594367e+03
  6.491677e-01    7.595489e+03
  6.544009e-01    7.597458e+03
  6.596340e-01    7.602325e+03
  6.648672e-01    7.603193e+03
  6.701003e-01    7.596468e+03
  6.753335e-01    7.593855e+03
  6.805666e-01    7.603578e+03
  6.857998e-01    7.610081e+03
  6.910330e-01    7.620328e+03
  6.962661e-01    7.624304e+03
  7.014993e-01    7.628343e+03
  7.067324e-01    7.637320e+03
  7.119656e-01    7.646577e+03
  7.171988e-01    7.671321e+03
  7.224319e-01    7.691150e+03
  7.276651e-01    7.728468e+03
  7.328982e-01    7.729882e+03
  7.381314e-01    7.726361e+03
  7.433645e-01    7.734125e+03
  7.485977e-01    7.739862e+03
  7.538309e-01    7.737117e+03
  7.590640e-01    7.726144e+03
  7.642972e-01    7.710333e+03
  7.695303e-01    7.716881e+03
  7.747635e-01    7.703076e+03
  7.799966e-01    7.733200e+03
  7.852298e-01    7.770086e+03
  7.904630e-01    7.807587e+03
  7.956961e-01    7.819498e+03
  8.009293e-01    7.809950e+03
  8.061624e-01    7.824204e+03
  8.113956e-01    7.855167e+03
  8.166288e-01    7.899945e+03
  8.218619e-01    7.911592e+03
  8.270951e-01    7.918637e+03
  8.323282e-01    7.916573e+03
  8.375614e-01    7.908227e+03
  8.427945e-01    7.920850e+03
  8.480277e-01    7.939907e+03
  8.532609e-01    7.979251e+03
  8.584940e-01    7.998282e+03
  8.637272e-01    8.005392e+03
  8.689603e-01    8.003886e+03
  8.741935e-01    7.999006e+03
  8.794266e-01    8.001442e+03
  8.846598e-01    8.025471e+03
  8.898930e-01    8.060940e+03
  8.951261e-01    8.097371e+03
  9.003593e-01    8.130574e+03
  9.055924e-01    8.154328e+03
  9.108256e-01    8.162817e+03
  9.160588e-01    8.175741e+03
  9.212919e-01    8.191171e+03
  9.265251e-01    8.204695e+03
  9.317582e-01    8.217819e+03
  9.369914e-01    8.234671e+03
  9.422245e-01    8.244966e+03
  9.474577e-01    8.288058e+03
  9.526909e-01    8.308237e+03
  9.579240e-01    8.323804e+03
  9.631572e-01    8.319418e+03
  9.683903e-01    8.325510e+03
  9.736235e-01    8.368347e+03
  9.788567e-01    8.401123e+03
  9.840898e-01    8.425937e+03
  9.893230e-01    8.467701e+03
  9.945561e-01    8.500969e+03
  9.997893e-01    8.510874e+03
  1.005022e+00    8.519719e+03
  1.010256e+00    8.542775e+03
  1.015489e+00    8.577482e+03
  1.020722e+00    8.604520e+03
  1.025955e+00    8.633578e+03
  1.031188e+00    8.686590e+03
  1.036421e+00    8.739905e+03
  1.041655e+00    8.792098e+03
  1.046888e+00    8.825457e+03
  1.052121e+00    8.857213e+03
  1.057354e+00    8.889116e+03
  1.062587e+00    8.937115e+03
  1.067820e+00    8.973424e+03
  1.073053e+00    9.002966e+03
  1.078287e+00    9.027298e+03
  1.083520e+00    9.050419e+03
  1.088753e+00    9.084141e+03
  1.093986e+00    9.151065e+03
  1.099219e+00    9.236510e+03
  1.104452e+00    9.307182e+03
  1.109686e+00    9.388402e+03
  1.114919e+00    9.449836e+03
  1.120152e+00    9.512553e+03
  1.125385e+00    9.553019e+03
  1.130618e+00    9.598533e+03
  1.135851e+00    9.655199e+03
  1.141085e+00    9.710733e+03
  1.146318e+00    9.779847e+03
  1.151551e+00    9.866948e+03
  1.156784e+00    9.903887e+03
  1.162017e+00    9.948787e+03
  1.167250e+00    1.000803e+04
  1.172483e+00    1.006647e+04
  1.177717e+00    1.013642e+04
  1.182950e+00    1.021052e+04
  1.188183e+00    1.030488e+04
  1.193416e+00    1.040851e+04
  1.198649e+00    1.047816e+04
  1.203882e+00    1.056258e+04
  1.209116e+00    1.059124e+04
  1.214349e+00    1.064100e+04
  1.219582e+00    1.072030e+04
  1.224815e+00    1.080844e+04
  1.230048e+00    1.089842e+04
  1.235281e+00    1.097024e+04
  1.240515e+00    1.106551e+04
  1.245748e+00    1.115319e+04
  1.250981e+00    1.126054e+04
  1.256214e+00    1.139952e+04
  1.261447e+00    1.149913e+04
  1.266680e+00    1.158126e+04
  1.271913e+00    1.169690e+04
  1.277147e+00    1.182646e+04
  1.282380e+00    1.194909e+04
  1.287613e+00    1.207947e+04
  1.292846e+00    1.224211e+04
  1.298079e+00    1.237251e+04
  1.303312e+00    1.248872e+04
  1.308546e+00    1.262655e+04
  1.313779e+00    1.272353e+04
  1.319012e+00    1.283153e+04
  1.324245e+00    1.293282e+04
  1.329478e+00    1.306520e+04
  1.334711e+00    1.317633e+04
  1.339945e+00    1.329154e+04
  1.345178e+00    1.341391e+04
  1.350411e+00    1.348855e+04
  1.355644e+00    1.357592e+04
  1.360877e+00    1.370147e+04
  1.366110e+00    1.378738e+04
  1.371343e+00    1.381956e+04
  1.376577e+00    1.384508e+04
  1.381810e+00    1.388688e+04
  1.387043e+00    1.394716e+04
  1.392276e+00    1.397777e+04
  1.397509e+00    1.402947e+04
  1.402742e+00    1.407137e+04
  1.407976e+00    1.411042e+04
  1.413209e+00    1.414929e+04
  1.418442e+00    1.413995e+04
  1.423675e+00    1.414841e+04
  1.428908e+00    1.416016e+04
  1.434141e+00    1.414441e+04
  1.439375e+00    1.415783e+04
  1.444608e+00    1.416944e+04
  1.449841e+00    1.420048e+04
  1.455074e+00    1.422050e+04
  1.460307e+00    1.421382e+04
  1.465540e+00    1.421265e+04
  1.470774e+00    1.419232e+04
  1.476007e+00    1.419868e+04
  1.481240e+00    1.421489e+04
  1.486473e+00    1.423679e+04
  1.491706e+00    1.425716e+04
  1.496939e+00    1.425954e+04
  1.502172e+00    1.423995e+04
  1.507406e+00    1.419804e+04
  1.512639e+00    1.416601e+04
  1.517872e+00    1.414780e+04
  1.523105e+00    1.411163e+04
  1.528338e+00    1.407524e+04
  1.533571e+00    1.403959e+04
  1.538805e+00    1.397532e+04
  1.544038e+00    1.393035e+04
  1.549271e+00    1.388044e+04
  1.554504e+00    1.380849e+04
  1.559737e+00    1.373686e+04
  1.564970e+00    1.366693e+04
  1.570204e+00    1.361668e+04
  1.575437e+00    1.354053e+04
  1.580670e+00    1.347849e+04
  1.585903e+00    1.340154e+04
  1.591136e+00    1.333295e+04
  1.596369e+00    1.327239e+04
  1.601602e+00    1.318871e+04
  1.606836e+00    1.311224e+04
  1.612069e+00    1.301999e+04
  1.617302e+00    1.293892e+04
  1.622535e+00    1.286447e+04
  1.627768e+00    1.279648e+04
  1.633001e+00    1.275880e+04
  1.638235e+00    1.269609e+04
  1.643468e+00    1.261070e+04
  1.648701e+00    1.247802e+04
  1.653934e+00    1.236800e+04
  1.659167e+00    1.224148e+04
  1.664400e+00    1.214244e+04
  1.669634e+00    1.207269e+04
  1.674867e+00    1.199619e+04
  1.680100e+00    1.188676e+04
  1.685333e+00    1.179902e+04
  1.690566e+00    1.172774e+04
  1.695799e+00    1.163323e+04
  1.701032e+00    1.152351e+04
  1.706266e+00    1.140955e+04
  1.711499e+00    1.129924e+04
  1.716732e+00    1.118505e+04
  1.721965e+00    1.113264e+04
  1.727198e+00    1.106323e+04
  1.732431e+00    1.098217e+04
  1.737665e+00    1.090351e+04
  1.742898e+00    1.083576e+04
  1.748131e+00    1.072015e+04
  1.753364e+00    1.063073e+04
  1.758597e+00    1.054639e+04
  1.763830e+00    1.047982e+04
  1.769064e+00    1.040594e+04
  1.774297e+00    1.032182e+04
  1.779530e+00    1.023595e+04
  1.784763e+00    1.013163e+04
  1.789996e+00    1.002950e+04
  1.795229e+00    9.960799e+03
  1.800462e+00    9.872606e+03
  1.805696e+00    9.796005e+03
  1.810929e+00    9.742959e+03
  1.816162e+00    9.674333e+03
  1.821395e+00    9.606287e+03
  1.826628e+00    9.564598e+03
  1.831861e+00    9.529095e+03
  1.837095e+00    9.447674e+03
  1.842328e+00    9.381495e+03
  1.847561e+00    9.310804e+03
  1.852794e+00    9.234833e+03
  1.858027e+00    9.148929e+03
  1.863260e+00    9.062360e+03
  1.868494e+00    9.013296e+03
  1.873727e+00    8.965404e+03
  1.878960e+00    8.948806e+03
  1.884193e+00    8.907751e+03
  1.889426e+00    8.844113e+03
  1.894659e+00    8.777354e+03
  1.899892e+00    8.721560e+03
  1.905126e+00    8.672111e+03
  1.910359e+00    8.635313e+03
  1.915592e+00    8.605764e+03
  1.920825e+00    8.570055e+03
  1.926058e+00    8.528423e+03
  1.931291e+00    8.478159e+03
  1.936525e+00    8.446126e+03
  1.941758e+00    8.392336e+03
  1.946991e+00    8.361810e+03
  1.952224e+00    8.331568e+03
  1.957457e+00    8.306363e+03
  1.962690e+00    8.273424e+03
  1.967924e+00    8.244280e+03
  1.973157e+00    8.216480e+03
  1.978390e+00    8.169090e+03
  1.983623e+00    8.138036e+03
  1.988856e+00    8.122160e+03
  1.994089e+00    8.095872e+03
  1.999322e+00    8.055129e+03
  2.004556e+00    8.020177e+03
  2.009789e+00    7.999621e+03
  2.015022e+00    7.990634e+03
  2.020255e+00    7.990990e+03
  2.025488e+00    7.980351e+03
  2.030721e+00    7.961944e+03
  2.035955e+00    7.945103e+03
  2.041188e+00    7.937954e+03
  2.046421e+00    7.933632e+03
  2.051654e+00    7.925072e+03
  2.056887e+00    7.923668e+03
  2.062120e+00    7.930415e+03
  2.067354e+00    7.949417e+03
  2.072587e+00    7.978915e+03
  2.077820e+00    8.016833e+03
  2.083053e+00    8.070480e+03
  2.088286e+00    8.135557e+03
  2.093519e+00    8.193623e+03
  2.098752e+00    8.270303e+03
  2.103986e+00    8.364208e+03
  2.109219e+00    8.445660e+03
  2.114452e+00    8.532685e+03
  2.119685e+00    8.666112e+03
  2.124918e+00    8.798760e+03
  2.130151e+00    8.932219e+03
  2.135385e+00    9.088161e+03
  2.140618e+00    9.252771e+03
  2.145851e+00    9.398204e+03
  2.151084e+00    9.563408e+03
  2.156317e+00    9.745269e+03
  2.161550e+00    9.886903e+03
  2.166784e+00    1.000309e+04
  2.172017e+00    1.010341e+04
  2.177250e+00    1.018735e+04
  2.182483e+00    1.023808e+04
  2.187716e+00    1.028585e+04
  2.192949e+00    1.029182e+04
  2.198182e+00    1.025985e+04
  2.203416e+00    1.019435e+04
  2.208649e+00    1.012032e+04
  2.213882e+00    1.003898e+04
  2.219115e+00    9.978049e+03
  2.224348e+00    9.876394e+03
  2.229581e+00    9.778826e+03
  2.234815e+00    9.691753e+03
  2.240048e+00    9.583082e+03
  2.245281e+00    9.493094e+03
  2.250514e+00    9.424293e+03
  2.255747e+00    9.368046e+03
  2.260980e+00    9.291488e+03
  2.266214e+00    9.228702e+03
  2.271447e+00    9.178809e+03
  2.276680e+00    9.116426e+03
  2.281913e+00    9.062442e+03
  2.287146e+00    9.005001e+03
  2.292379e+00    8.941017e+03
  2.297612e+00    8.848510e+03
  2.302846e+00    8.765001e+03
  2.308079e+00    8.667329e+03
  2.313312e+00    8.541234e+03
  2.318545e+00    8.432567e+03
  2.323778e+00    8.324614e+03
  2.329011e+00    8.213349e+03
  2.334245e+00    8.105986e+03
  2.339478e+00    8.022877e+03
  2.344711e+00    7.948109e+03
  2.349944e+00    7.867669e+03
  2.355177e+00    7.804275e+03
  2.360410e+00    7.752790e+03
  2.365644e+00    7.696773e+03
  2.370877e+00    7.661520e+03
  2.376110e+00    7.650098e+03
  2.381343e+00    7.659521e+03
  2.386576e+00    7.676780e+03
  2.391809e+00    7.695391e+03
  2.397042e+00    7.706583e+03
  2.402276e+00    7.724493e+03
  2.407509e+00    7.745164e+03
  2.412742e+00    7.783556e+03
  2.417975e+00    7.817879e+03
  2.423208e+00    7.858804e+03
  2.428441e+00    7.894280e+03
  2.433675e+00    7.970800e+03
  2.438908e+00    8.056360e+03
  2.444141e+00    8.132755e+03
  2.449374e+00    8.222343e+03
  2.454607e+00    8.368570e+03
  2.459840e+00    8.510145e+03
  2.465074e+00    8.666232e+03
  2.470307e+00    8.874014e+03
  2.475540e+00    9.112915e+03
  2.480773e+00    9.356379e+03
  2.486006e+00    9.655894e+03
  2.491239e+00    1.000069e+04
  2.496472e+00    1.032494e+04
  2.501706e+00    1.069879e+04
  2.506939e+00    1.119843e+04
  2.512172e+00    1.167219e+04
  2.517405e+00    1.211599e+04
  2.522638e+00    1.264750e+04
  2.527871e+00    1.315511e+04
  2.533105e+00    1.361323e+04
  2.538338e+00    1.411598e+04
  2.543571e+00    1.455609e+04
  2.548804e+00    1.487552e+04
  2.554037e+00    1.511656e+04
  2.559270e+00    1.531736e+04
  2.564504e+00    1.541483e+04
  2.569737e+00    1.541962e+04
  2.574970e+00    1.525404e+04
  2.580203e+00    1.501307e+04
  2.585436e+00    1.474658e+04
  2.590669e+00    1.440321e+04
  2.595902e+00    1.396175e+04
  2.601136e+00    1.355982e+04
  2.606369e+00    1.313242e+04
  2.611602e+00    1.261030e+04
  2.616835e+00    1.212872e+04
  2.622068e+00    1.171002e+04
  2.627301e+00    1.123901e+04
  2.632535e+00    1.079251e+04
  2.637768e+00    1.044328e+04
  2.643001e+00    1.008186e+04
  2.648234e+00    9.712310e+03
  2.653467e+00    9.437967e+03
  2.658700e+00    9.204206e+03
  2.663934e+00    8.965923e+03
  2.669167e+00    8.764904e+03
  2.674400e+00    8.619576e+03
  2.679633e+00    8.481680e+03
  2.684866e+00    8.351538e+03
  2.690099e+00    8.259042e+03
  2.695332e+00    8.188546e+03
  2.700566e+00    8.118590e+03
  2.705799e+00    8.068897e+03
  2.711032e+00    8.002759e+03
  2.716265e+00    7.927255e+03
  2.721498e+00    7.860197e+03
  2.726731e+00    7.818879e+03
  2.731965e+00    7.750968e+03
  2.737198e+00    7.660253e+03
  2.742431e+00    7.582793e+03
  2.747664e+00    7.500892e+03
  2.752897e+00    7.389238e+03
  2.758130e+00    7.280653e+03
  2.763364e+00    7.164663e+03
  2.768597e+00    7.022016e+03
  2.773830e+00    6.878317e+03
  2.779063e+00    6.754365e+03
  2.784296e+00    6.611329e+03
  2.789529e+00    6.460306e+03
  2.794762e+00    6.325240e+03
  2.799996e+00    6.191399e+03
  2.805229e+00    6.064119e+03
  2.810462e+00    5.962710e+03
  2.815695e+00    5.876621e+03
  2.820928e+00    5.784878e+03
  2.826161e+00    5.696503e+03
  2.831395e+00    5.623723e+03
  2.836628e+00    5.547282e+03
  2.841861e+00    5.480865e+03
  2.847094e+00    5.437975e+03
  2.852327e+00    5.402606e+03
  2.857560e+00    5.357024e+03
  2.862794e+00    5.318700e+03
  2.868027e+00    5.284635e+03
  2.873260e+00    5.244957e+03
  2.878493e+00    5.216948e+03
  2.883726e+00    5.197006e+03
  2.888959e+00    5.182330e+03
  2.894192e+00    5.157436e+03
  2.899426e+00    5.131670e+03
  2.904659e+00    5.111876e+03
  2.909892e+00    5.102427e+03
  2.915125e+00    5.097160e+03
  2.920358e+00    5.096016e+03
  2.925591e+00    5.083432e+03
  2.930825e+00    5.071018e+03
  2.936058e+00    5.056861e+03
  2.941291e+00    5.044640e+03
  2.946524e+00    5.036942e+03
  2.951757e+00    5.034157e+03
  2.956990e+00    5.035975e+03
  2.962224e+00    5.047617e+03
  2.967457e+00    5.059641e+03
  2.972690e+00    5.070364e+03
  2.977923e+00    5.086885e+03
  2.983156e+00    5.108999e+03
  2.988389e+00    5.139479e+03
  2.993622e+00    5.178080e+03
  2.998856e+00    5.218523e+03
  3.004089e+00    5.261381e+03
  3.009322e+00    5.328563e+03
  3.014555e+00    5.420080e+03
  3.019788e+00    5.510925e+03
  3.025021e+00    5.609221e+03
  3.030255e+00    5.714868e+03
  3.035488e+00    5.859006e+03
  3.040721e+00    6.013689e+03
  3.045954e+00    6.185693e+03
  3.051187e+00    6.415313e+03
  3.056420e+00    6.648341e+03
  3.061654e+00    6.885259e+03
  3.066887e+00    7.136845e+03
  3.072120e+00    7.422413e+03
  3.077353e+00    7.683002e+03
  3.082586e+00    7.939910e+03
  3.087819e+00    8.233948e+03
  3.093052e+00    8.492484e+03
  3.098286e+00    8.730595e+03
  3.103519e+00    8.977357e+03
  3.108752e+00    9.180613e+03
  3.113985e+00    9.331599e+03
  3.119218e+00    9.448209e+03
  3.124451e+00    9.540285e+03
  3.129685e+00    9.574159e+03
  3.134918e+00    9.565253e+03
  3.140151e+00    9.531745e+03
  3.145384e+00    9.469103e+03
  3.150617e+00    9.379850e+03
  3.155850e+00    9.241628e+03
  3.161084e+00    9.079092e+03
  3.166317e+00    8.935406e+03
  3.171550e+00    8.784863e+03
  3.176783e+00    8.600363e+03
  3.182016e+00    8.427096e+03
  3.187249e+00    8.249686e+03
  3.192482e+00    8.047677e+03
  3.197716e+00    7.876589e+03
  3.202949e+00    7.727351e+03
  3.208182e+00    7.561044e+03
  3.213415e+00    7.393270e+03
  3.218648e+00    7.236011e+03
  3.223881e+00    7.066530e+03
  3.229115e+00    6.886773e+03
  3.234348e+00    6.735319e+03
  3.239581e+00    6.588565e+03
  3.244814e+00    6.418196e+03
  3.250047e+00    6.271107e+03
  3.255280e+00    6.138131e+03
  3.260514e+00    5.980673e+03
  3.265747e+00    5.831588e+03
  3.270980e+00    5.699171e+03
  3.276213e+00    5.574611e+03
  3.281446e+00    5.437617e+03
  3.286679e+00    5.336095e+03
  3.291912e+00    5.252071e+03
  3.297146e+00    5.154945e+03
  3.302379e+00    5.070448e+03
  3.307612e+00    5.001343e+03
  3.312845e+00    4.937950e+03
  3.318078e+00    4.873691e+03
  3.323311e+00    4.827022e+03
  3.328545e+00    4.790898e+03
  3.333778e+00    4.753771e+03
  3.339011e+00    4.735376e+03
  3.344244e+00    4.712074e+03
  3.349477e+00    4.681106e+03
  3.354710e+00    4.657918e+03
  3.359944e+00    4.631288e+03
  3.365177e+00    4.619810e+03
  3.370410e+00    4.606329e+03
  3.375643e+00    4.599904e+03
  3.380876e+00    4.588504e+03
  3.386109e+00    4.588746e+03
  3.391342e+00    4.585093e+03
  3.396576e+00    4.583651e+03
  3.401809e+00    4.583113e+03
  3.407042e+00    4.578302e+03
  3.412275e+00    4.576365e+03
  3.417508e+00    4.576226e+03
  3.422741e+00    4.590274e+03
  3.427975e+00    4.602945e+03
