# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00074.dat
#       2th_deg             I 
  1.285439e+01    3.526764e+03
  1.295835e+01    3.461035e+03
  1.306230e+01    3.402683e+03
  1.316626e+01    3.349892e+03
  1.327022e+01    3.397007e+03
  1.337418e+01    3.429504e+03
  1.347813e+01    3.342165e+03
  1.358209e+01    3.289521e+03
  1.368605e+01    3.233504e+03
  1.379001e+01    3.184299e+03
  1.389396e+01    3.184667e+03
  1.399792e+01    3.202376e+03
  1.410188e+01    3.235546e+03
  1.420584e+01    3.284713e+03
  1.430979e+01    3.333927e+03
  1.441375e+01    3.361835e+03
  1.451771e+01    3.418927e+03
  1.462167e+01    3.623483e+03
  1.472562e+01    3.734776e+03
  1.482958e+01    3.567278e+03
  1.493354e+01    3.323308e+03
  1.503750e+01    3.153219e+03
  1.514145e+01    3.085204e+03
  1.524541e+01    3.074750e+03
  1.534937e+01    3.076479e+03
  1.545333e+01    3.097479e+03
  1.555728e+01    3.077070e+03
  1.566124e+01    3.034688e+03
  1.576520e+01    2.990956e+03
  1.586916e+01    2.963980e+03
  1.597311e+01    2.948959e+03
  1.607707e+01    2.929236e+03
  1.618103e+01    2.862730e+03
  1.628498e+01    2.881177e+03
  1.638894e+01    2.882430e+03
  1.649290e+01    2.873120e+03
  1.659686e+01    2.863815e+03
  1.670081e+01    2.844105e+03
  1.680477e+01    2.840173e+03
  1.690873e+01    2.853707e+03
  1.701269e+01    2.878244e+03
  1.711664e+01    2.871316e+03
  1.722060e+01    2.789458e+03
  1.732456e+01    2.721975e+03
  1.742852e+01    2.687897e+03
  1.753247e+01    2.670988e+03
  1.763643e+01    2.648114e+03
  1.774039e+01    2.641026e+03
  1.784435e+01    2.632455e+03
  1.794830e+01    2.628075e+03
  1.805226e+01    2.629644e+03
  1.815622e+01    2.610406e+03
  1.826018e+01    2.590931e+03
  1.836413e+01    2.568740e+03
  1.846809e+01    2.573675e+03
  1.857205e+01    2.563050e+03
  1.867601e+01    2.563226e+03
  1.877996e+01    2.570708e+03
  1.888392e+01    2.574186e+03
  1.898788e+01    2.543982e+03
  1.909184e+01    2.500095e+03
  1.919579e+01    2.449511e+03
  1.929975e+01    2.444303e+03
  1.940371e+01    2.440206e+03
  1.950767e+01    2.421757e+03
  1.961162e+01    2.397942e+03
  1.971558e+01    2.417619e+03
  1.981954e+01    2.407743e+03
  1.992350e+01    2.408661e+03
  2.002745e+01    2.386519e+03
  2.013141e+01    2.379927e+03
  2.023537e+01    2.375521e+03
  2.033933e+01    2.367314e+03
  2.044328e+01    2.360453e+03
  2.054724e+01    2.355648e+03
  2.065120e+01    2.342261e+03
  2.075515e+01    2.345043e+03
  2.085911e+01    2.348271e+03
  2.096307e+01    2.343362e+03
  2.106703e+01    2.334138e+03
  2.117098e+01    2.322207e+03
  2.127494e+01    2.308562e+03
  2.137890e+01    2.300983e+03
  2.148286e+01    2.293932e+03
  2.158681e+01    2.282839e+03
  2.169077e+01    2.277592e+03
  2.179473e+01    2.267988e+03
  2.189869e+01    2.266992e+03
  2.200264e+01    2.264202e+03
  2.210660e+01    2.259094e+03
  2.221056e+01    2.264629e+03
  2.231452e+01    2.273361e+03
  2.241847e+01    2.257655e+03
  2.252243e+01    2.260440e+03
  2.262639e+01    2.256541e+03
  2.273035e+01    2.242477e+03
  2.283430e+01    2.221312e+03
  2.293826e+01    2.202787e+03
  2.304222e+01    2.194873e+03
  2.314618e+01    2.186179e+03
  2.325013e+01    2.186116e+03
  2.335409e+01    2.183606e+03
  2.345805e+01    2.179348e+03
  2.356201e+01    2.181244e+03
  2.366596e+01    2.175178e+03
  2.376992e+01    2.172448e+03
  2.387388e+01    2.169323e+03
  2.397784e+01    2.169844e+03
  2.408179e+01    2.170913e+03
  2.418575e+01    2.147599e+03
  2.428971e+01    2.137821e+03
  2.439367e+01    2.130369e+03
  2.449762e+01    2.122299e+03
  2.460158e+01    2.113099e+03
  2.470554e+01    2.100419e+03
  2.480949e+01    2.094139e+03
  2.491345e+01    2.091380e+03
  2.501741e+01    2.083144e+03
  2.512137e+01    2.074097e+03
  2.522532e+01    2.036582e+03
  2.532928e+01    2.022712e+03
  2.543324e+01    2.011745e+03
  2.553720e+01    2.001778e+03
  2.564115e+01    2.002160e+03
  2.574511e+01    2.031355e+03
  2.584907e+01    2.018782e+03
  2.595303e+01    2.011239e+03
  2.605698e+01    1.998436e+03
  2.616094e+01    1.986745e+03
  2.626490e+01    1.979567e+03
  2.636886e+01    1.975086e+03
  2.647281e+01    1.969088e+03
  2.657677e+01    1.963022e+03
  2.668073e+01    1.958376e+03
  2.678469e+01    1.953513e+03
  2.688864e+01    1.944356e+03
  2.699260e+01    1.935946e+03
  2.709656e+01    1.931099e+03
  2.720052e+01    1.925014e+03
  2.730447e+01    1.922062e+03
  2.740843e+01    1.928989e+03
  2.751239e+01    1.911298e+03
  2.761635e+01    1.904294e+03
  2.772030e+01    1.896575e+03
  2.782426e+01    1.887860e+03
  2.792822e+01    1.882371e+03
  2.803218e+01    1.877829e+03
  2.813613e+01    1.864318e+03
  2.824009e+01    1.860562e+03
  2.834405e+01    1.866762e+03
  2.844801e+01    1.861813e+03
  2.855196e+01    1.854604e+03
  2.865592e+01    1.849927e+03
  2.875988e+01    1.848574e+03
  2.886383e+01    1.843703e+03
  2.896779e+01    1.848752e+03
  2.907175e+01    1.866978e+03
  2.917571e+01    1.869413e+03
  2.927966e+01    1.850474e+03
  2.938362e+01    1.840602e+03
  2.948758e+01    1.830363e+03
  2.959154e+01    1.826627e+03
  2.969549e+01    1.824991e+03
  2.979945e+01    1.826792e+03
  2.990341e+01    1.817671e+03
  3.000737e+01    1.813275e+03
  3.011132e+01    1.808149e+03
  3.021528e+01    1.804192e+03
  3.031924e+01    1.802088e+03
  3.042320e+01    1.797219e+03
  3.052715e+01    1.792348e+03
  3.063111e+01    1.777137e+03
  3.073507e+01    1.770471e+03
  3.083903e+01    1.745688e+03
  3.094298e+01    1.730302e+03
  3.104694e+01    1.726769e+03
  3.115090e+01    1.745188e+03
  3.125486e+01    1.746309e+03
  3.135881e+01    1.742859e+03
  3.146277e+01    1.738982e+03
  3.156673e+01    1.736481e+03
  3.167069e+01    1.732977e+03
  3.177464e+01    1.728628e+03
  3.187860e+01    1.722872e+03
  3.198256e+01    1.721237e+03
  3.208652e+01    1.720572e+03
  3.219047e+01    1.729020e+03
  3.229443e+01    1.724114e+03
  3.239839e+01    1.717771e+03
  3.250235e+01    1.709733e+03
  3.260630e+01    1.707684e+03
  3.271026e+01    1.702234e+03
  3.281422e+01    1.700269e+03
  3.291817e+01    1.693980e+03
  3.302213e+01    1.689644e+03
  3.312609e+01    1.686827e+03
  3.323005e+01    1.682292e+03
  3.333400e+01    1.664566e+03
  3.343796e+01    1.665837e+03
  3.354192e+01    1.665835e+03
  3.364588e+01    1.680359e+03
  3.374983e+01    1.663638e+03
  3.385379e+01    1.662093e+03
  3.395775e+01    1.650479e+03
  3.406171e+01    1.651681e+03
  3.416566e+01    1.641838e+03
  3.426962e+01    1.636498e+03
  3.437358e+01    1.634940e+03
  3.447754e+01    1.628757e+03
  3.458149e+01    1.626891e+03
  3.468545e+01    1.623448e+03
  3.478941e+01    1.616085e+03
  3.489337e+01    1.615883e+03
  3.499732e+01    1.609763e+03
  3.510128e+01    1.619536e+03
  3.520524e+01    1.605812e+03
  3.530920e+01    1.604133e+03
  3.541315e+01    1.601445e+03
  3.551711e+01    1.594417e+03
  3.562107e+01    1.574420e+03
  3.572503e+01    1.558695e+03
  3.582898e+01    1.551503e+03
  3.593294e+01    1.557655e+03
  3.603690e+01    1.569508e+03
  3.614086e+01    1.570182e+03
  3.624481e+01    1.572220e+03
  3.634877e+01    1.570655e+03
  3.645273e+01    1.584095e+03
  3.655669e+01    1.571694e+03
  3.666064e+01    1.564995e+03
  3.676460e+01    1.559277e+03
  3.686856e+01    1.555946e+03
  3.697252e+01    1.554230e+03
  3.707647e+01    1.550088e+03
  3.718043e+01    1.547786e+03
  3.728439e+01    1.545047e+03
  3.738834e+01    1.541189e+03
  3.749230e+01    1.541278e+03
  3.759626e+01    1.538849e+03
  3.770022e+01    1.539838e+03
  3.780417e+01    1.545250e+03
  3.790813e+01    1.532475e+03
  3.801209e+01    1.517006e+03
  3.811605e+01    1.525024e+03
  3.822000e+01    1.521375e+03
  3.832396e+01    1.519760e+03
  3.842792e+01    1.517724e+03
  3.853188e+01    1.515283e+03
  3.863583e+01    1.511184e+03
  3.873979e+01    1.507137e+03
  3.884375e+01    1.503700e+03
  3.894771e+01    1.499226e+03
  3.905166e+01    1.514356e+03
  3.915562e+01    1.497831e+03
  3.925958e+01    1.490866e+03
  3.936354e+01    1.487865e+03
  3.946749e+01    1.483811e+03
  3.957145e+01    1.484175e+03
  3.967541e+01    1.480431e+03
  3.977937e+01    1.475381e+03
  3.988332e+01    1.478344e+03
  3.998728e+01    1.441355e+03
  4.009124e+01    1.421930e+03
  4.019520e+01    1.419765e+03
  4.029915e+01    1.447072e+03
  4.040311e+01    1.466382e+03
  4.050707e+01    1.470206e+03
  4.061103e+01    1.475489e+03
  4.071498e+01    1.478531e+03
  4.081894e+01    1.481904e+03
  4.092290e+01    1.482087e+03
  4.102686e+01    1.485840e+03
  4.113081e+01    1.482589e+03
  4.123477e+01    1.482440e+03
  4.133873e+01    1.482944e+03
  4.144268e+01    1.480384e+03
  4.154664e+01    1.485207e+03
  4.165060e+01    1.480457e+03
  4.175456e+01    1.480712e+03
  4.185851e+01    1.479682e+03
  4.196247e+01    1.480727e+03
  4.206643e+01    1.469294e+03
  4.217039e+01    1.480368e+03
  4.227434e+01    1.479869e+03
  4.237830e+01    1.478901e+03
  4.248226e+01    1.476234e+03
  4.258622e+01    1.474804e+03
  4.269017e+01    1.474627e+03
  4.279413e+01    1.472523e+03
  4.289809e+01    1.470801e+03
  4.300205e+01    1.470839e+03
  4.310600e+01    1.468160e+03
  4.320996e+01    1.467534e+03
  4.331392e+01    1.468501e+03
  4.341788e+01    1.464184e+03
  4.352183e+01    1.464797e+03
  4.362579e+01    1.463753e+03
  4.372975e+01    1.457929e+03
  4.383371e+01    1.439776e+03
  4.393766e+01    1.428315e+03
  4.404162e+01    1.420865e+03
  4.414558e+01    1.412447e+03
  4.424954e+01    1.404970e+03
  4.435349e+01    1.400884e+03
  4.445745e+01    1.396857e+03
  4.456141e+01    1.394740e+03
  4.466537e+01    1.391804e+03
  4.476932e+01    1.388825e+03
  4.487328e+01    1.386485e+03
  4.497724e+01    1.382931e+03
  4.508120e+01    1.376957e+03
  4.518515e+01    1.373378e+03
  4.528911e+01    1.371893e+03
  4.539307e+01    1.366700e+03
  4.549702e+01    1.365335e+03
  4.560098e+01    1.361152e+03
  4.570494e+01    1.355158e+03
  4.580890e+01    1.351323e+03
  4.591285e+01    1.348549e+03
  4.601681e+01    1.341286e+03
  4.612077e+01    1.334765e+03
  4.622473e+01    1.334205e+03
  4.632868e+01    1.327742e+03
  4.643264e+01    1.322531e+03
  4.653660e+01    1.317861e+03
  4.664056e+01    1.317383e+03
  4.674451e+01    1.317035e+03
  4.684847e+01    1.313992e+03
  4.695243e+01    1.309313e+03
  4.705639e+01    1.306310e+03
  4.716034e+01    1.302482e+03
  4.726430e+01    1.300638e+03
  4.736826e+01    1.297621e+03
  4.747222e+01    1.298008e+03
  4.757617e+01    1.294166e+03
  4.768013e+01    1.295471e+03
  4.778409e+01    1.291636e+03
  4.788805e+01    1.289899e+03
  4.799200e+01    1.287421e+03
  4.809596e+01    1.285833e+03
  4.819992e+01    1.278161e+03
  4.830388e+01    1.276269e+03
  4.840783e+01    1.271994e+03
  4.851179e+01    1.267759e+03
  4.861575e+01    1.262204e+03
  4.871971e+01    1.258103e+03
  4.882366e+01    1.255007e+03
  4.892762e+01    1.247538e+03
  4.903158e+01    1.246004e+03
  4.913554e+01    1.245544e+03
  4.923949e+01    1.243404e+03
  4.934345e+01    1.239208e+03
  4.944741e+01    1.236672e+03
  4.955136e+01    1.236234e+03
  4.965532e+01    1.230499e+03
  4.975928e+01    1.232103e+03
  4.986324e+01    1.224413e+03
  4.996719e+01    1.217069e+03
  5.007115e+01    1.209815e+03
  5.017511e+01    1.203858e+03
  5.027907e+01    1.195517e+03
  5.038302e+01    1.191232e+03
  5.048698e+01    1.183505e+03
  5.059094e+01    1.179653e+03
  5.069490e+01    1.175568e+03
  5.079885e+01    1.176646e+03
  5.090281e+01    1.172448e+03
  5.100677e+01    1.169972e+03
  5.111073e+01    1.174975e+03
  5.121468e+01    1.171755e+03
  5.131864e+01    1.164454e+03
  5.142260e+01    1.161388e+03
  5.152656e+01    1.155464e+03
  5.163051e+01    1.154241e+03
  5.173447e+01    1.144142e+03
  5.183843e+01    1.134628e+03
  5.194239e+01    1.103092e+03
