# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_3/FMue_3_20231024_175355_00085.dat
#       2th_deg             I 
  6.762477e-02             nan
  1.715822e-01             nan
  2.755396e-01             nan
  3.794971e-01             nan
  4.834545e-01             nan
  5.874120e-01             nan
  6.913694e-01             nan
  7.953268e-01    1.387747e+04
  8.992843e-01    1.218817e+04
  1.003242e+00    1.021066e+04
  1.107199e+00    9.317644e+03
  1.211157e+00    8.864255e+03
  1.315114e+00    8.664647e+03
  1.419071e+00    8.637386e+03
  1.523029e+00    8.678401e+03
  1.626986e+00    8.802732e+03
  1.730944e+00    9.110689e+03
  1.834901e+00    9.779239e+03
  1.938859e+00    1.027582e+04
  2.042816e+00    9.994689e+03
  2.146774e+00    1.025703e+04
  2.250731e+00    1.103479e+04
  2.354688e+00    1.212232e+04
  2.458646e+00    1.287445e+04
  2.562603e+00    1.387677e+04
  2.666561e+00    1.455512e+04
  2.770518e+00    1.470927e+04
  2.874476e+00    1.461002e+04
  2.978433e+00    1.394776e+04
  3.082390e+00    1.317162e+04
  3.186348e+00    1.218912e+04
  3.290305e+00    1.123953e+04
  3.394263e+00    1.036824e+04
  3.498220e+00    9.680979e+03
  3.602178e+00    9.249673e+03
  3.706135e+00    9.220994e+03
  3.810093e+00    8.777713e+03
  3.914050e+00    8.334656e+03
  4.018007e+00    8.495163e+03
  4.121965e+00    8.907919e+03
  4.225922e+00    9.073749e+03
  4.329880e+00    9.175312e+03
  4.433837e+00    8.470682e+03
  4.537795e+00    8.223830e+03
  4.641752e+00    8.743521e+03
  4.745709e+00    1.003771e+04
  4.849667e+00    1.143396e+04
  4.953624e+00    1.111702e+04
  5.057582e+00    9.793011e+03
  5.161539e+00    8.655169e+03
  5.265497e+00    7.244953e+03
  5.369454e+00    5.996512e+03
  5.473412e+00    5.536804e+03
  5.577369e+00    5.438142e+03
  5.681326e+00    5.675445e+03
  5.785284e+00    6.648162e+03
  5.889241e+00    8.911532e+03
  5.993199e+00    9.489658e+03
  6.097156e+00    7.792465e+03
  6.201114e+00    6.164030e+03
  6.305071e+00    5.566819e+03
  6.409028e+00    5.641211e+03
  6.512986e+00    5.222800e+03
  6.616943e+00    5.028404e+03
  6.720901e+00    4.918791e+03
  6.824858e+00    4.772072e+03
  6.928816e+00    4.817083e+03
  7.032773e+00    4.999484e+03
  7.136731e+00    5.215617e+03
  7.240688e+00    5.331778e+03
  7.344645e+00    5.483195e+03
  7.448603e+00    5.769285e+03
  7.552560e+00    6.200188e+03
  7.656518e+00    6.748521e+03
  7.760475e+00    6.988282e+03
  7.864433e+00    6.777530e+03
  7.968390e+00    6.542192e+03
  8.072347e+00    6.643681e+03
  8.176305e+00    7.445159e+03
  8.280262e+00    8.746649e+03
  8.384220e+00    1.081976e+04
  8.488177e+00    1.299465e+04
  8.592135e+00    1.025535e+04
  8.696092e+00    6.511344e+03
  8.800050e+00    5.497293e+03
  8.904007e+00    5.295240e+03
  9.007964e+00    5.391392e+03
  9.111922e+00    5.347854e+03
  9.215879e+00    5.237000e+03
  9.319837e+00    5.249625e+03
  9.423794e+00    5.336942e+03
  9.527752e+00    5.387970e+03
  9.631709e+00    5.449083e+03
  9.735666e+00    5.363073e+03
  9.839624e+00    5.131218e+03
  9.943581e+00    4.852441e+03
  1.004754e+01    4.654362e+03
  1.015150e+01    4.510930e+03
  1.025545e+01    4.426697e+03
  1.035941e+01    4.445763e+03
  1.046337e+01    4.306362e+03
  1.056733e+01    3.890303e+03
  1.067128e+01    3.725851e+03
  1.077524e+01    3.636647e+03
  1.087920e+01    3.567889e+03
  1.098316e+01    3.572879e+03
  1.108711e+01    3.655678e+03
  1.119107e+01    3.793075e+03
  1.129503e+01    3.930293e+03
  1.139899e+01    3.999010e+03
  1.150294e+01    3.938893e+03
  1.160690e+01    3.821038e+03
  1.171086e+01    3.819060e+03
  1.181482e+01    3.984735e+03
  1.191877e+01    4.046274e+03
  1.202273e+01    3.793751e+03
  1.212669e+01    3.625231e+03
  1.223064e+01    3.545980e+03
  1.233460e+01    3.469127e+03
  1.243856e+01    3.465801e+03
  1.254252e+01    3.487519e+03
  1.264647e+01    3.515385e+03
  1.275043e+01    3.581914e+03
