# == pyFAI calibration ==
# Distance Sample to Detector: 0.2946421923531691 m
# PONI: 2.875e-01, 2.439e-01 m
# Rotations: -0.010990 -0.009181 0.000003 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.672 mm
# Center: x=1436.809, y=1655.851 pix
# Tilt: 0.820 deg  TiltPlanRot: -39.874 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_4_second/FMue_4_second_20231025_051245_00529.dat
#        q_A^-1             I 
  4.084424e-01    1.300929e+04
  4.136756e-01    1.343881e+04
  4.189087e-01    1.344684e+04
  4.241419e-01    1.405064e+04
  4.293751e-01    1.422803e+04
  4.346082e-01    1.415686e+04
  4.398414e-01    1.379792e+04
  4.450745e-01    1.342645e+04
  4.503077e-01    1.323496e+04
  4.555409e-01    1.308495e+04
  4.607740e-01    1.287057e+04
  4.660072e-01    1.261055e+04
  4.712403e-01    1.239458e+04
  4.764735e-01    1.212595e+04
  4.817066e-01    1.183841e+04
  4.869398e-01    1.157333e+04
  4.921730e-01    1.132624e+04
  4.974061e-01    1.106368e+04
  5.026393e-01    1.081308e+04
  5.078724e-01    1.063633e+04
  5.131056e-01    1.041384e+04
  5.183387e-01    1.024105e+04
  5.235719e-01    1.009523e+04
  5.288051e-01    9.971384e+03
  5.340382e-01    9.833019e+03
  5.392714e-01    9.714411e+03
  5.445045e-01    9.594677e+03
  5.497377e-01    9.452467e+03
  5.549709e-01    9.325876e+03
  5.602040e-01    9.250382e+03
  5.654372e-01    9.139591e+03
  5.706703e-01    9.052074e+03
  5.759035e-01    8.972151e+03
  5.811366e-01    8.909626e+03
  5.863698e-01    8.831050e+03
  5.916030e-01    8.775029e+03
  5.968361e-01    8.738320e+03
  6.020693e-01    8.694842e+03
  6.073024e-01    8.662184e+03
  6.125356e-01    8.613858e+03
  6.177688e-01    8.552650e+03
  6.230019e-01    8.493394e+03
  6.282351e-01    8.444664e+03
  6.334682e-01    8.400322e+03
  6.387014e-01    8.354360e+03
  6.439345e-01    8.318399e+03
  6.491677e-01    8.299267e+03
  6.544009e-01    8.278281e+03
  6.596340e-01    8.258866e+03
  6.648672e-01    8.249936e+03
  6.701003e-01    8.226771e+03
  6.753335e-01    8.203623e+03
  6.805666e-01    8.182127e+03
  6.857998e-01    8.162600e+03
  6.910330e-01    8.147575e+03
  6.962661e-01    8.134696e+03
  7.014993e-01    8.122070e+03
  7.067324e-01    8.109398e+03
  7.119656e-01    8.105071e+03
  7.171988e-01    8.122493e+03
  7.224319e-01    8.131611e+03
  7.276651e-01    8.160670e+03
  7.328982e-01    8.155995e+03
  7.381314e-01    8.140043e+03
  7.433645e-01    8.129502e+03
  7.485977e-01    8.110808e+03
  7.538309e-01    8.101077e+03
  7.590640e-01    8.079298e+03
  7.642972e-01    8.053075e+03
  7.695303e-01    8.049566e+03
  7.747635e-01    8.031727e+03
  7.799966e-01    8.052511e+03
  7.852298e-01    8.073973e+03
  7.904630e-01    8.094729e+03
  7.956961e-01    8.102262e+03
  8.009293e-01    8.092421e+03
  8.061624e-01    8.103296e+03
  8.113956e-01    8.125341e+03
  8.166288e-01    8.166898e+03
  8.218619e-01    8.175257e+03
  8.270951e-01    8.177684e+03
  8.323282e-01    8.174962e+03
  8.375614e-01    8.168898e+03
  8.427945e-01    8.176199e+03
  8.480277e-01    8.179567e+03
  8.532609e-01    8.195067e+03
  8.584940e-01    8.198663e+03
  8.637272e-01    8.209383e+03
  8.689603e-01    8.218655e+03
  8.741935e-01    8.216154e+03
  8.794266e-01    8.208013e+03
