# == pyFAI calibration ==
# Distance Sample to Detector: 0.2945755399789714 m
# PONI: 2.880e-01, 2.450e-01 m
# Rotations: -0.007291 -0.010887 -0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 294.601 mm
# Center: x=1437.174, y=1655.617 pix
# Tilt: 0.751 deg  TiltPlanRot: -56.193 deg
# 
# Detector Pilatus CdTe 2M	 PixelSize= 1.720e-04, 1.720e-04 m
#    Detector has a mask: True 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 2.0732883349524408e-11 m
# Mask applied: from detector
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.9
# Normalization factor: 1.0
# --> /gpfs/current/raw/FMue_2/FMue_2_20231024_120911_00353.dat
#        q_A^-1             I 
  3.263564e-02             nan
  8.563974e-02             nan
  1.386438e-01             nan
  1.916479e-01             nan
  2.446520e-01    3.862794e+04
  2.976561e-01    2.977171e+04
  3.506602e-01    1.587614e+04
  4.036643e-01    1.110516e+04
  4.566684e-01    9.451651e+03
  5.096725e-01    8.996595e+03
  5.626766e-01    8.682750e+03
  6.156807e-01    8.326614e+03
  6.686848e-01    8.166988e+03
  7.216890e-01    8.210973e+03
  7.746931e-01    8.214011e+03
  8.276972e-01    8.303954e+03
  8.807013e-01    8.354021e+03
  9.337054e-01    8.505590e+03
  9.867095e-01    8.657623e+03
  1.039714e+00    8.912677e+03
  1.092718e+00    9.236890e+03
  1.145722e+00    9.723813e+03
  1.198726e+00    1.031176e+04
  1.251730e+00    1.100155e+04
  1.304734e+00    1.190348e+04
  1.357738e+00    1.276167e+04
  1.410742e+00    1.345512e+04
  1.463746e+00    1.379358e+04
  1.516750e+00    1.374292e+04
  1.569755e+00    1.325447e+04
  1.622759e+00    1.259003e+04
  1.675763e+00    1.172815e+04
  1.728767e+00    1.083483e+04
  1.781771e+00    1.003021e+04
  1.834775e+00    9.359972e+03
  1.887779e+00    8.790084e+03
  1.940783e+00    8.413479e+03
  1.993787e+00    8.085824e+03
  2.046791e+00    7.894710e+03
  2.099796e+00    7.818168e+03
  2.152800e+00    7.813358e+03
  2.205804e+00    7.853987e+03
  2.258808e+00    7.847368e+03
  2.311812e+00    7.794759e+03
  2.364816e+00    7.808333e+03
  2.417820e+00    8.049286e+03
  2.470824e+00    8.629522e+03
  2.523828e+00    9.567440e+03
  2.576832e+00    1.025043e+04
  2.629837e+00    9.326838e+03
  2.682841e+00    8.017437e+03
  2.735845e+00    7.472551e+03
  2.788849e+00    6.864904e+03
  2.841853e+00    6.557376e+03
  2.894857e+00    7.087588e+03
  2.947861e+00    8.820676e+03
  3.000865e+00    1.177441e+04
  3.053869e+00    1.341283e+04
  3.106874e+00    1.149582e+04
  3.159878e+00    9.972845e+03
  3.212882e+00    8.511171e+03
  3.265886e+00    6.533443e+03
  3.318890e+00    5.650683e+03
  3.371894e+00    5.531764e+03
  3.424898e+00    5.808463e+03
  3.477902e+00    6.431657e+03
  3.530906e+00    6.438822e+03
  3.583910e+00    5.628182e+03
  3.636915e+00    5.066662e+03
  3.689919e+00    4.898122e+03
  3.742923e+00    4.892674e+03
  3.795927e+00    4.961134e+03
  3.848931e+00    5.055300e+03
  3.901935e+00    5.218875e+03
  3.954939e+00    5.440231e+03
  4.007943e+00    5.747679e+03
  4.060947e+00    6.112779e+03
  4.113951e+00    6.531774e+03
  4.166956e+00    7.124017e+03
  4.219960e+00    7.786918e+03
  4.272964e+00    7.443446e+03
  4.325968e+00    6.888157e+03
  4.378972e+00    7.408113e+03
  4.431976e+00    9.482273e+03
  4.484980e+00    1.051381e+04
  4.537984e+00    8.317551e+03
  4.590988e+00    6.267698e+03
  4.643992e+00    5.526640e+03
  4.696997e+00    5.333194e+03
  4.750001e+00    5.287096e+03
  4.803005e+00    5.339453e+03
  4.856009e+00    5.552625e+03
  4.909013e+00    6.072873e+03
  4.962017e+00    6.751201e+03
  5.015021e+00    6.579967e+03
  5.068025e+00    5.893453e+03
  5.121029e+00    5.576456e+03
  5.174033e+00    5.387330e+03
  5.227038e+00    5.046974e+03
  5.280042e+00    4.689160e+03
  5.333046e+00    4.442068e+03
  5.386050e+00    4.303113e+03
  5.439054e+00    4.299021e+03
  5.492058e+00    4.265927e+03
  5.545062e+00    3.982545e+03
  5.598066e+00    3.776894e+03
  5.651070e+00    3.731228e+03
  5.704074e+00    3.808763e+03
  5.757079e+00    4.115642e+03
  5.810083e+00    4.660883e+03
  5.863087e+00    4.742576e+03
  5.916091e+00    4.313624e+03
  5.969095e+00    4.132280e+03
  6.022099e+00    4.134641e+03
  6.075103e+00    4.210285e+03
  6.128107e+00    4.104267e+03
  6.181111e+00    3.881616e+03
  6.234115e+00    3.837303e+03
  6.287120e+00    3.903461e+03
  6.340124e+00    3.892103e+03
  6.393128e+00    3.818836e+03
  6.446132e+00    3.724762e+03
  6.499136e+00    3.673824e+03
  6.552140e+00    3.635882e+03
  6.605144e+00    3.630848e+03
  6.658148e+00    3.637614e+03
  6.711152e+00    3.573999e+03
  6.764156e+00    3.475687e+03
  6.817161e+00    3.388302e+03
  6.870165e+00    3.302486e+03
  6.923169e+00    3.251671e+03
  6.976173e+00    3.294620e+03
  7.029177e+00    3.371434e+03
  7.082181e+00    3.388987e+03
  7.135185e+00    3.325086e+03
  7.188189e+00    3.262645e+03
  7.241193e+00    3.256479e+03
  7.294197e+00    3.296137e+03
  7.347202e+00    3.292167e+03
  7.400206e+00    3.272633e+03
  7.453210e+00    3.266861e+03
  7.506214e+00    3.292032e+03
  7.559218e+00    3.344636e+03
  7.612222e+00    3.477765e+03
  7.665226e+00    3.700025e+03
  7.718230e+00    3.879270e+03
  7.771234e+00    3.820244e+03
  7.824239e+00    3.638834e+03
  7.877243e+00    3.485282e+03
  7.930247e+00    3.294171e+03
  7.983251e+00    3.164062e+03
  8.036255e+00    3.111559e+03
  8.089259e+00    3.092494e+03
  8.142263e+00    3.085270e+03
  8.195267e+00    3.077921e+03
  8.248271e+00    3.065438e+03
  8.301275e+00    3.045447e+03
  8.354280e+00    3.028449e+03
  8.407284e+00    3.020401e+03
  8.460288e+00    3.018125e+03
  8.513292e+00    3.018599e+03
  8.566296e+00    3.052887e+03
  8.619300e+00    3.075993e+03
  8.672304e+00    3.045426e+03
  8.725308e+00    3.003798e+03
  8.778312e+00    2.976921e+03
  8.831316e+00    2.966608e+03
  8.884321e+00    2.969572e+03
  8.937325e+00    2.963120e+03
  8.990329e+00    2.928580e+03
  9.043333e+00    2.875463e+03
  9.096337e+00    2.858694e+03
  9.149341e+00    2.848482e+03
  9.202345e+00    2.795727e+03
  9.255349e+00    2.739700e+03
  9.308353e+00    2.705101e+03
  9.361357e+00    2.692501e+03
  9.414362e+00    2.676625e+03
  9.467366e+00    2.678330e+03
  9.520370e+00    2.658289e+03
  9.573374e+00    2.631488e+03
  9.626378e+00    2.616726e+03
  9.679382e+00    2.612202e+03
  9.732386e+00    2.610468e+03
  9.785390e+00    2.608861e+03
  9.838394e+00    2.607284e+03
  9.891398e+00    2.614763e+03
  9.944403e+00    2.618466e+03
  9.997407e+00    2.605007e+03
  1.005041e+01    2.573277e+03
  1.010341e+01    2.531637e+03
  1.015642e+01    2.511725e+03
  1.020942e+01    2.502806e+03
  1.026243e+01    2.500520e+03
  1.031543e+01    2.523460e+03
  1.036844e+01    2.574115e+03
  1.042144e+01    2.595410e+03
  1.047444e+01    2.588396e+03
  1.052745e+01    2.568643e+03
  1.058045e+01    2.552279e+03
  1.063346e+01    2.525498e+03
  1.068646e+01    2.499551e+03
  1.073946e+01    2.479011e+03
  1.079247e+01    2.466333e+03
  1.084547e+01    2.453363e+03
  1.089848e+01    2.454839e+03
  1.095148e+01    2.450685e+03
  1.100448e+01    2.443110e+03
  1.105749e+01    2.439799e+03
  1.111049e+01    2.438464e+03
  1.116350e+01    2.425076e+03
  1.121650e+01    2.415156e+03
  1.126951e+01    2.400520e+03
  1.132251e+01    2.392731e+03
  1.137551e+01    2.384910e+03
  1.142852e+01    2.384281e+03
  1.148152e+01    2.381487e+03
  1.153453e+01    2.380635e+03
  1.158753e+01    2.376742e+03
  1.164053e+01    2.373486e+03
  1.169354e+01    2.372264e+03
  1.174654e+01    2.392805e+03
  1.179955e+01    2.380279e+03
  1.185255e+01    2.369871e+03
  1.190555e+01    2.352695e+03
  1.195856e+01    2.340090e+03
  1.201156e+01    2.330342e+03
  1.206457e+01    2.321832e+03
  1.211757e+01    2.325568e+03
  1.217057e+01    2.325781e+03
  1.222358e+01    2.322850e+03
  1.227658e+01    2.318699e+03
  1.232959e+01    2.321890e+03
  1.238259e+01    2.315758e+03
  1.243560e+01    2.321018e+03
  1.248860e+01    2.318755e+03
  1.254160e+01    2.323387e+03
  1.259461e+01    2.323658e+03
  1.264761e+01    2.312529e+03
  1.270062e+01    2.299877e+03
  1.275362e+01    2.286509e+03
  1.280662e+01    2.277405e+03
  1.285963e+01    2.266140e+03
  1.291263e+01    2.257807e+03
  1.296564e+01    2.249199e+03
  1.301864e+01    2.245980e+03
  1.307164e+01    2.239053e+03
  1.312465e+01    2.233219e+03
  1.317765e+01    2.227961e+03
  1.323066e+01    2.206420e+03
  1.328366e+01    2.196423e+03
  1.333667e+01    2.189926e+03
  1.338967e+01    2.185995e+03
  1.344267e+01    2.199898e+03
  1.349568e+01    2.196042e+03
  1.354868e+01    2.188885e+03
  1.360169e+01    2.175431e+03
  1.365469e+01    2.159271e+03
  1.370769e+01    2.150340e+03
  1.376070e+01    2.140938e+03
  1.381370e+01    2.131652e+03
  1.386671e+01    2.124230e+03
  1.391971e+01    2.116641e+03
  1.397271e+01    2.112891e+03
  1.402572e+01    2.108970e+03
  1.407872e+01    2.103866e+03
  1.413173e+01    2.095590e+03
  1.418473e+01    2.093429e+03
  1.423773e+01    2.087993e+03
  1.429074e+01    2.081489e+03
  1.434374e+01    2.082448e+03
  1.439675e+01    2.075480e+03
  1.444975e+01    2.073106e+03
  1.450276e+01    2.068631e+03
  1.455576e+01    2.061096e+03
  1.460876e+01    2.058549e+03
  1.466177e+01    2.052911e+03
  1.471477e+01    2.053077e+03
  1.476778e+01    2.055331e+03
  1.482078e+01    2.052327e+03
  1.487378e+01    2.048524e+03
  1.492679e+01    2.043920e+03
  1.497979e+01    2.039775e+03
  1.503280e+01    2.039746e+03
  1.508580e+01    2.037064e+03
  1.513880e+01    2.034349e+03
  1.519181e+01    2.040710e+03
  1.524481e+01    2.064269e+03
  1.529782e+01    2.046462e+03
  1.535082e+01    2.034918e+03
  1.540382e+01    2.028415e+03
  1.545683e+01    2.019768e+03
  1.550983e+01    2.024417e+03
  1.556284e+01    2.021232e+03
  1.561584e+01    2.012848e+03
  1.566885e+01    2.009413e+03
  1.572185e+01    2.008262e+03
  1.577485e+01    2.005914e+03
  1.582786e+01    2.000902e+03
  1.588086e+01    1.998879e+03
  1.593387e+01    1.996947e+03
  1.598687e+01    1.994312e+03
  1.603987e+01    1.985744e+03
  1.609288e+01    1.978443e+03
  1.614588e+01    1.971512e+03
  1.619889e+01    1.973105e+03
  1.625189e+01    1.975885e+03
  1.630489e+01    1.971766e+03
  1.635790e+01    1.968448e+03
  1.641090e+01    1.965585e+03
  1.646391e+01    1.958234e+03
  1.651691e+01    1.954609e+03
  1.656992e+01    1.950379e+03
  1.662292e+01    1.945516e+03
  1.667592e+01    1.945267e+03
